lat,lon,id,Year,species,speciesHeb,ID_Year,geometry
32.12759022222222,34.805698888888884,20001111,2018,Eucalyptus camaldulensis,אקליפטוס,20001111_2018,"POLYGON ((34.80591083027019 32.12759089010797, 34.80590988654906 32.12757320912326, 34.80590691080146 32.12755569199167, 34.80590193168662 32.12753850741265, 34.80589499715716 32.12752182088287, 34.80588617399735 32.12750579310243, 34.80587554717975 32.12749057842722, 34.80586321904703 32.12747632338247, 34.80584930832621 32.1274631652516, 34.80583394898525 32.12745123075408, 34.80581728894294 32.12744063482518, 34.80579948864423 32.12743147950899, 34.80578071951521 32.12742385297579, 34.80576116231212 32.12741782867285, 34.80574100538064 32.12741346461722, 34.80572044284197 32.12741080283683, 34.80569967272351 32.12740986896601, 34.80567889505166 32.12741067199829, 34.80565830992561 32.12741320420015, 34.80563811559023 32.12741744118519, 34.80561850652697 32.12742334214914, 34.80559967158089 32.12743085026281, 34.80558179214209 32.12743989321935, 34.80556504039871 32.12745038393054, 34.8055495776789 32.12746222136559, 34.80553555289693 32.12747529152401, 34.80552310111921 32.12748946853352, 34.80551234226352 32.12750461586226, 34.80550337994403 32.12752058763359, 34.80549630047351 32.12753723003104, 34.80549117203204 32.12755438277953, 34.80548804401034 32.12757188068894, 34.80548694653411 32.12758955524502, 34.80548789017377 32.12760723623221, 34.80549086584275 32.12762475337286, 34.80549584488487 32.12764193796723, 34.80550277935026 32.12765862451806, 34.80551160245718 32.12767465232442, 34.80552222923502 32.1276898670294, 34.80553455734271 32.12770412210669, 34.80554846805413 32.12771728027157, 34.80556382740173 32.12772921480328, 34.80558048746647 32.12773981076524, 34.80559828780249 32.12774896611208, 34.80561705698229 32.12775659267235, 34.80563661424767 32.12776261699772, 34.80565677125059 32.12776698107034, 34.80567733386707 32.12776964286152, 34.80569810406673 32.12777057673661, 34.80571888182006 32.12776977370188, 34.80573946702471 32.12776724149094, 34.80575966143282 32.12776300449057, 34.80577927056014 32.12775710350557, 34.80579810555912 32.12774959536598, 34.80581598503768 32.12774055237966, 34.80583273680607 32.12773006163594, 34.80584819953528 32.12771822416687, 34.80586222431062 32.12770515397425, 34.80587467606592 32.12769097693167, 34.8058854348843 32.1276758295723, 34.80589439715302 32.12765985777391, 34.80590147656121 32.12764321535403, 34.80590660493126 32.12762606258859, 34.80590973287514 32.12760856466834, 34.80591083027019 32.12759089010797))"
32.116916,34.809087,2015289,2015,Eucalyptus camaldulensis,אקליפטוס,289_2015,"POLYGON ((34.80929891679815 32.11691666201983, 34.80929797251058 32.11689898102625, 34.80929499643876 32.11688146394238, 34.80929001724498 32.11686427946722, 34.8092830828827 32.11684759309642, 34.80927426013449 32.11683156552855, 34.80926363396903 32.11681635111749, 34.80925130672267 32.1168020963859, 34.80923739711388 32.11678893861413, 34.80922203909994 32.11677700451829, 34.80920538058682 32.11676640902972, 34.80918758200479 32.1167572541883, 34.80916881476338 32.11674962815972, 34.80914925960067 32.11674360438639, 34.80912910484263 32.11673924088024, 34.80910854458962 32.11673657966398, 34.80908777684698 32.11673564636639, 34.80906700161824 32.11673644997563, 34.80904641897904 32.11673898275249, 34.80902622715033 32.1167432203051, 34.80900662058938 32.1167491218237, 34.80898778811724 32.11675663047378, 34.80896991110006 32.11676567394331, 34.80895316170276 32.11677616513912, 34.80893770123085 32.11678800302576, 34.80892367857697 32.11680107359842, 34.80891122878705 32.11681525098079, 34.80890047175966 32.11683039863743, 34.80889151109143 32.11684637068853, 34.8088844330792 32.11686301331495, 34.80887930588901 32.11688016623941, 34.80887617889954 32.11689766427009, 34.8088750822265 32.11691533889156, 34.80887602643264 32.11693301988761, 34.80887900242591 32.11695053698055, 34.80888398154698 32.11696772147104, 34.80889091584527 32.11698440786289, 34.8088997385406 32.11700043545666, 34.80891036466635 32.11701564989752, 34.80892269188769 32.11702990466163, 34.80893660148712 32.11704306246737, 34.80895195950772 32.1170549965974, 34.80896861804324 32.117065592119, 34.80898641666257 32.11707474699106, 34.80900518395473 32.11708237304671, 34.80902473917974 32.11708839684245, 34.80904489400915 32.11709276036554, 34.80906545433994 32.11709542159262, 34.80908622216376 32.11709635489446, 34.80910699747394 32.11709555128277, 34.80912758019169 32.11709301849682, 34.80914777209308 32.11708878092888, 34.80916737871802 32.11708287938924, 34.80918621124307 32.11707537071326, 34.80920408829995 32.11706632721395, 34.80922083772225 32.1170558359856, 34.80923629820352 32.11704399806496, 34.80925032085077 32.11703092745815, 34.80926277061829 32.11701675004272, 34.80927352760838 32.11700160235544, 34.80928248822583 32.11698563027726, 34.80928956617578 32.11696898762843, 34.80929469329457 32.11695183468704, 34.80929782020628 32.11693433664556, 34.80929891679815 32.11691666201983))"
32.09863299019608,34.79806235294119,297,2018,Eucalyptus camaldulensis,אקליפטוס,297_2018,"POLYGON ((34.79827422722793 32.09863367032268, 34.79827328521449 32.09861598921471, 34.79827031180428 32.09859847184321, 34.79826533563399 32.0985812869099, 34.79825840462792 32.09856459991487, 34.79824958553636 32.09854857156271, 34.79823896329273 32.09853335621484, 34.79822664019565 32.09851910040293, 34.79821273492361 32.09850594141778, 34.79819738139214 32.09849400598715, 34.79818072746401 32.09848340905523, 34.79816293352539 32.09847425267581, 34.79814417094103 32.0984666250294, 34.79812462040419 32.098460599574, 34.79810447019632 32.09845623433771, 34.79808391437391 32.09845357135992, 34.79806315089964 32.09845263628637, 34.79804237973596 32.09845343812229, 34.79802180091936 32.09845596914561, 34.79800161263396 32.09846020498132, 34.79798200930293 32.0984661048362, 34.79796317971617 32.09847361189175, 34.7979453052121 32.09848265385128, 34.79792855793143 32.0984931436362, 34.79791309915921 32.09850498022464, 34.7978990777718 32.09851804962426, 34.79788662880285 32.09853222597005, 34.79787587214313 32.09854737273661, 34.79786691138564 32.09856334405266, 34.79785983282812 32.09857998610614, 34.79785470464184 32.09859713862524, 34.79785157621507 32.09861463642214, 34.79785047767739 32.0986323109836, 34.79785141960947 32.098649992094, 34.79785439294118 32.09866750947455, 34.79785936903883 32.09868469442317, 34.79786629998092 32.09870138143919, 34.79787511901962 32.09871740981721, 34.79788574122355 32.09873262519486, 34.79789806429559 32.09874688103925, 34.79791196955824 32.09876004005837, 34.79792732309632 32.09877197552315, 34.79794397704679 32.0987825724881, 34.79796177102266 32.09879172889814, 34.7979805336577 32.0987993565716, 34.79800008425674 32.09880538204944, 34.79802023453592 32.0988097473027, 34.79804079043602 32.09881241029131, 34.79806155399137 32.09881334536912, 34.7980823252364 32.09881254353077, 34.7981029041315 32.0988100124984, 34.79812309248954 32.09880577664738, 34.79814269588455 32.0987998767715, 34.79816152552416 32.09879236969008, 34.79817940006794 32.0987833277008, 34.79819614737366 32.09877283788338, 34.79821160615526 32.09876100126098, 34.79822562753608 32.09874793182721, 34.79823807648267 32.09873375544838, 34.79824883310516 32.09871860865123, 34.79825779381196 32.09870263730812, 34.79826487230729 32.0986859952322, 34.79827000042225 32.09866884269613, 34.79827312877133 32.09865134488842, 34.79827422722793 32.09863367032268))"
32.105526491228055,34.83555096491228,308,2018,Eucalyptus camaldulensis,אקליפטוס,308_2018,"POLYGON ((34.83576285605622 32.10552710876813, 34.83576190676016 32.10550942790221, 34.83575892597513 32.10549191137318, 34.83575394240883 32.10547472787465, 34.83574700405679 32.10545804289291, 34.83573817774005 32.10544201711313, 34.83572754846163 32.10542680487197, 34.83571521858786 32.10541255267118, 34.8357013068625 32.10539939776677, 34.83568594726324 32.10538746684722, 34.8356692877113 32.10537687481327, 34.83565148864697 32.10536772367153, 34.83563272148439 32.10536010155207, 34.8356131669609 32.10535408185965, 34.83559301339633 32.10534972256691, 34.83557245487953 32.10534706565597, 34.8355516893991 32.10534613671418, 34.8355309169368 32.10534694468769, 34.83551033754166 32.10534948179531, 34.83549014940334 32.10535372360342, 34.83547054694363 32.10535962926137, 34.83545171894398 32.10536714189469, 34.83543384672758 32.10537618915303, 34.83541710241308 32.10538668390671, 34.83540164725699 32.10539852508604, 34.83538763010084 32.10541159865449, 34.83537518593753 32.10542577870689, 34.83536443461154 32.10544092868211, 34.83535547966452 32.10545690267801, 34.83534840733824 32.10547354685669, 34.83534328574398 32.1054907009259, 34.83534016420652 32.10550819968287, 34.83533907278906 32.10552587460512, 34.83534002200376 32.10554355547357, 34.8353430027103 32.10556107201172, 34.835347986204 32.10557825552564, 34.83535492449212 32.10559494052845, 34.83536375075609 32.10561096633416, 34.8353743799949 32.10562617860514, 34.83538670984375 32.10564043083845, 34.83540062155983 32.10565358577685, 34.83541598116583 32.10566551673056, 34.83543264074024 32.10567610879752, 34.83545043984196 32.10568525996985, 34.83546920705534 32.10569288211632, 34.83548876164112 32.10569890183109, 34.83550891527708 32.10570326114073, 34.83552947387165 32.10570591806241, 34.8355502394332 32.1057068470084, 34.83557101197687 32.10570603903237, 34.83559159145052 32.10570350191562, 34.83561177966143 32.1056992600921, 34.83563138218508 32.10569335441308, 34.83565021023748 32.10568584175383, 34.83566808249349 32.10567679446571, 34.83568482683292 32.10566629967948, 34.83570028199826 32.10565445846618, 34.83571429914769 32.10564138486357, 34.8357267432885 32.10562720477814, 34.83573749457714 32.10561205477234, 34.83574644947334 32.10559608074944, 34.83575352173732 32.1055794365484, 34.83575864326019 32.10556228246227, 34.8357617647199 32.10554478369458, 34.83576285605622 32.10552710876813))"
32.090912,34.816814,313,2018,Eucalyptus camaldulensis,אקליפטוס,313_2018,"POLYGON ((34.81702585694836 32.0909126486246, 34.81702491138444 32.09089496760647, 34.81702193462493 32.09087745062738, 34.81701695533874 32.09086026638523, 34.81701002148021 32.09084358037344, 34.81700119982708 32.09082755328716, 34.81699057533745 32.0908123394756, 34.81697825033155 32.09079808545565, 34.81696434350628 32.09078492850084, 34.81694898879208 32.09077299531937, 34.8169323340632 32.09076240083379, 34.8169145397134 32.09075324707433, 34.8168957771115 32.09074562219624, 34.81687622695085 32.09073959963088, 34.81685607750932 32.09073523737853, 34.81683552283601 32.09073257744981, 34.81681476088253 32.09073164546113, 34.81679399159668 32.09073245038804, 34.81677341499688 32.0907349844786, 34.81675322924587 32.09073922332833, 34.81673362874248 32.09074512611502, 34.81671480224929 32.09075263599185, 34.816696931075 32.090761680635, 34.81668018732819 32.09077217294006, 34.81666473225997 32.09078401186088, 34.81665071471092 32.09079708338262, 34.81663826967784 32.09081126161988, 34.81662751701349 32.09082641002898, 34.81661856027245 32.0908423827229, 34.81661148571376 32.09085902587625, 34.81660636147021 32.09087617920668, 34.81660323689206 32.09089367751849, 34.81660214207185 32.09091135229352, 34.81660308755444 32.0909290333141, 34.81660606423551 32.09094655030231, 34.81661104344911 32.0909637345598, 34.81661797724372 32.09098042059259, 34.81662679884408 32.09099644770478, 34.81663742329407 32.09101166154611, 34.816649748275 32.09102591559856, 34.81666365509094 32.09103907258731, 34.81667900981179 32.09105100580293, 34.81669566456309 32.0910616003215, 34.81671345895015 32.09107075411157, 34.8167322216028 32.09107837901667, 34.81675177182564 32.09108440160443, 34.8167719213385 32.09108876387371, 34.81679247608948 32.0910914238132, 34.81681323812403 32.0910923558061, 34.81683400749117 32.09109155087673, 34.81685458416946 32.09108901677707, 34.81687476999302 32.09108477791198, 34.81689437056036 32.0910788751043, 34.81691319710631 32.09107136520156, 34.81693106832024 32.09106232052863, 34.81694781209201 32.09105182819108, 34.81696326716957 32.09103998923632, 34.81697728471195 32.09102691768044, 34.81698972972264 32.09101273941015, 34.81700048234971 32.09099759097047, 34.81700943904001 32.09098161824954, 34.81701651353648 32.09096497507378, 34.81702163770873 32.09094782172645, 34.81702476220919 32.09093032340387, 34.81702585694836 32.0909126486246))"
32.13098333333333,34.858089166666666,345,2018,Eucalyptus camaldulensis,אקליפטוס,345_2018,"POLYGON ((34.85830111715702 32.13098391357457, 34.85830016329892 32.13096623291582, 34.85829717742426 32.13094871695117, 34.85829218828978 32.13093153436878, 34.85828524394462 32.1309148506461, 34.85827641126752 32.1308988264562, 34.85826577532276 32.13088361612044, 34.85825343854088 32.13086936612218, 34.85823951973219 32.13085621369628, 34.85822415294256 32.13084428550728, 34.85820748616248 32.13083369642965, 34.8581896799018 32.13082454844155, 34.85817090564404 32.13081692964263, 34.8581513441948 32.13081091340575, 34.85813118394066 32.13080655767018, 34.85811061903485 32.13080390438385, 34.85808984752752 32.13080297909915, 34.85806906945847 32.13080379072708, 34.85804848493071 32.13080633145116, 34.85802829218336 32.13081057680309, 34.85800868568255 32.13081648589793, 34.85798985424871 32.13082400182819, 34.85797197923805 32.13083305221177, 34.85795523279614 32.13084354988891, 34.85793977620002 32.13085539376173, 34.85792575830502 32.13086846976775, 34.85791331411121 32.13088265197838, 34.85790256346334 32.13089780381165, 34.85789360989654 32.13091377934756, 34.8578865396393 32.13093042473336, 34.85788142078294 32.1309475796652, 34.85787830262591 32.13096507893197, 34.85787721519886 32.1309827540063, 34.85787816897549 32.13100043466762, 34.85788115477158 32.13101795064148, 34.85788614383342 32.13103513323933, 34.85789308811461 32.13105181698313, 34.85790192073893 32.131067841199, 34.85791255664409 32.13108305156464, 34.8579248934011 32.13109730159545, 34.85793881220059 32.1311104540554, 34.85795417899703 32.13112238227859, 34.85797084579973 32.13113297138923, 34.85798865209787 32.13114211940794, 34.85800742640657 32.13114973823385, 34.85802698791822 32.13115575449311, 34.85804714824389 32.13116011024552, 34.85806771322759 32.13116276354256, 34.85808848481616 32.13116368883139, 34.85810926296666 32.13116287720091, 34.858129847573 32.13116033646759, 34.85815004039301 32.13115609110025, 34.85816964695774 32.13115018198426, 34.85818847844438 32.131142666028, 34.85820635349463 32.13113361561458, 34.85822309996142 32.13112311790489, 34.85823855656675 32.13111127399802, 34.85825257445493 32.13109819795781, 34.85826501862615 32.13108401571415, 34.85827576923653 32.13106886385029, 34.85828472275239 32.13105288828737, 34.85829179294721 32.1310362428792, 34.85829691173203 32.13101908793051, 34.8583000298112 32.13100158865306, 34.85830111715702 32.13098391357457))"
32.088486,34.80148633333333,372,2018,Eucalyptus camaldulensis,אקליפטוס,372_2018,"POLYGON ((34.80169818429153 32.08848667421119, 34.80169724170045 32.08846899309584, 34.8016942679428 32.08845147577404, 34.80168929165866 32.088434290947, 34.8016823607734 32.08841760411379, 34.80167354203613 32.08840157597745, 34.8016629203769 32.08838636089728, 34.80165059808866 32.08837210540243, 34.80163669384213 32.08835894678063, 34.80162134154296 32.08834701175611, 34.80160468904207 32.08833641526918, 34.80158689671184 32.08832725936934, 34.80156813590158 32.08831963223244, 34.80154858728744 32.08831360731166, 34.80152843913237 32.08830924262988, 34.80150788547306 32.08830658022117, 34.80148712425139 32.0883056457258, 34.80146635540809 32.08830644814344, 34.80144577895732 32.08830897974639, 34.80142559306042 32.08831321615403, 34.80140599211756 32.0883191165677, 34.8013871648956 32.08832662416351, 34.80136929271026 32.08833566663953, 34.80135254767984 32.08834615691223, 34.80133709106779 32.08835799395501, 34.80132307172961 32.08837106377114, 34.80131062467928 32.0883852404917, 34.80129986978903 32.08840038758753, 34.80129091063483 32.08841635918431, 34.80128383349901 32.08843300146719, 34.80127870653912 32.08845015416222, 34.80127557913162 32.08846765207981, 34.80127448139628 32.08848532670562, 34.80127542390606 32.08850300782338, 34.80127839758524 32.08852052515426, 34.80128337379679 32.0885377099966, 34.80129030461812 32.0885543968508, 34.80129912330256 32.08857042501303, 34.80130974492211 32.08858564012294, 34.80132206718535 32.08859989565026, 34.80133597142249 32.08861305430602, 34.80135132372826 32.08862498936469, 34.80136797625151 32.08863558588462, 34.80138576861897 32.08864474181508, 34.80140452947989 32.08865236897898, 34.80142407815621 32.08865839392222, 34.80144422638259 32.08866275862093, 34.80146478011955 32.08866542104046, 34.80148554142226 32.08866635554008, 34.80150631034687 32.08866555312002, 34.80152688687609 32.08866302150802, 34.80154707284558 32.08865878508504, 34.80156667385238 32.08865288465036, 34.80158550112716 32.08864537702871, 34.80160337335219 32.08863633452295, 34.80162011840761 32.08862584421777, 34.80163557502903 32.08861400714104, 34.8016495943606 32.08860093729074, 34.80166204138859 32.0885867605372, 34.80167279624163 32.08857161341074, 34.80168175534513 32.08855564178694, 34.8016888324188 32.08853899948163, 34.80169395930739 32.08852184676967, 34.80169708663724 32.08850434884125, 34.80169818429153 32.08848667421119))"
32.10057475000001,34.804274583333324,397,2018,Eucalyptus camaldulensis,אקליפטוס,397_2018,"POLYGON ((34.804486462265 32.10057541977182, 34.8044855190385 32.10055773870561, 34.80448254438218 32.10054022147515, 34.80447756694472 32.10052303678087, 34.80447063466266 32.10050635012055, 34.80446181429853 32.1004903221955, 34.80445119079804 32.10047510736307, 34.8044388664719 32.10046085214997, 34.80442496001043 32.10044769384124, 34.80440960534062 32.10043575915809, 34.80439295033623 32.10042516303751, 34.80437515539372 32.1004160075255, 34.80435639188762 32.10040838079425, 34.80433684051997 32.10040235629288, 34.80431668958026 32.10039799204034, 34.80429613313201 32.10039533006652, 34.80427536914397 32.10039439600753, 34.80425459758349 32.10039519885883, 34.8042340184909 32.10039773088851, 34.80421383005298 32.10040196771191, 34.80419422669438 32.10040786852633, 34.80417539720522 32.10041537650395, 34.80415752292303 32.1004244193393, 34.80414077598634 32.10043490994528, 34.80412531767694 32.10044674729212, 34.80411129686669 32.10045981738017, 34.80409884858373 32.10047399433788, 34.80408809271216 32.10048914163383, 34.80407913283743 32.10050511339172, 34.80407205524877 32.1005217557952, 34.80406692810813 32.10053890856912, 34.80406380079369 32.10055640652318, 34.80406270342433 32.10057408114263, 34.80406364656946 32.10059176221131, 34.80406662114727 32.10060927945084, 34.8040715985121 32.10062646416043, 34.8040785307302 32.10064315084178, 34.80408735104148 32.10065917879269, 34.80409797450226 32.10067439365488, 34.80411029880342 32.10068864890047, 34.8041242052555 32.10070180724322, 34.80413955993192 32.10071374196053, 34.80415621495869 32.10072433811408, 34.80417400993845 32.10073349365671, 34.80419277349527 32.10074112041504, 34.80421232492515 32.10074714493883, 34.80423247593617 32.10075150920831, 34.80425303246211 32.10075417119292, 34.80427379653127 32.1007551052562, 34.80429456817311 32.10075430240244, 34.8043151473442 32.1007517703637, 34.80433533585475 32.10074753352496, 34.80435493927733 32.10074163268954, 34.80437376881932 32.10073412468601, 34.80439164314122 32.10072508182095, 34.80440839010291 32.10071459118247, 34.80442384842168 32.10070275380166, 34.80443786922531 32.10068968367942, 34.80445031748591 32.1006755066887, 34.80446107332022 32.10066035936214, 34.80447003314423 32.1006443875772, 34.80447711067067 32.1006277451513, 34.80448223773999 32.10061059236041, 34.80448536497673 32.10059309439556, 34.804486462265 32.10057541977182))"
32.10244847222222,34.80611472222222,400,2018,Eucalyptus camaldulensis,אקליפטוס,400_2018,"POLYGON ((34.80632660552755 32.10244913895045, 34.80632566193111 32.10243145790014, 34.80632268686631 32.10241394071476, 34.80631770898574 32.10239675609429, 34.80631077623021 32.10238006953576, 34.80630195536681 32.10236404173956, 34.80629133134608 32.10234882706176, 34.8062790064837 32.1023345720276, 34.8062650994752 32.10232141392037, 34.8062497442528 32.10230947945937, 34.80623308869561 32.10229888357946, 34.8062152932054 32.10228972832429, 34.80619652916195 32.10228210186355, 34.80617697727252 32.10227607764383, 34.80615682583161 32.10227171368132, 34.80613626890757 32.10226905200314, 34.80611550447369 32.10226811824253, 34.80609473250168 32.10226892139207, 34.80607415303577 32.10227145371699, 34.8060539642664 32.10227569082984, 34.80603436062134 32.10228159192501, 34.80601553089353 32.10228910017211, 34.80599765642278 32.10229814326298, 34.80598090934942 32.10230863410809, 34.80596545095658 32.10232047167539, 34.80595143011688 32.10233354196311, 34.80593898185879 32.1023477190977, 34.80592822606616 32.10236286654612, 34.80591926632367 32.10237883843056, 34.80591218891929 32.10239548093347, 34.80590706201317 32.10241263377876, 34.80590393498126 32.10243013177539, 34.80590283793969 32.10244780640824, 34.80590378145475 32.102465487461, 34.80590675644106 32.10248300465544, 34.80591173424897 32.10250018929126, 34.80591866694055 32.1025168758708, 34.80592748775109 32.10253290369288, 34.80593811173213 32.10254811840045, 34.8059504365695 32.10256237346711, 34.80596434356863 32.1025755316083, 34.80597969879766 32.10258746610349, 34.80599635437725 32.1025980620164, 34.8060141499047 32.10260721730219, 34.80603291399888 32.10261484378996, 34.80605246595053 32.10262086803213, 34.80607261746279 32.10262523201156, 34.80609317446456 32.10262789370057, 34.80611393897952 32.10262882746544, 34.80613471103291 32.10262802431346, 34.80615529057731 32.10262549197943, 34.80617547941934 32.10262125485129, 34.80619508312837 32.10261535373508, 34.80621391290902 32.1026078454621, 34.80623178741947 32.10259880234148, 34.80624853451785 32.10258831146386, 34.80626399292004 32.10257647386258, 34.80627801375311 32.1025634035407, 34.80629046198882 32.10254922637309, 34.80630121774418 32.10253407889405, 34.80631017743595 32.10251810698254, 34.80631725477811 32.10250146445723, 34.80632238161289 32.10248431159501, 34.80632550856708 32.10246681358756, 34.80632660552755 32.10244913895045))"
32.100276666666666,34.803715,427,2018,Eucalyptus camaldulensis,אקליפטוס,427_2018,"POLYGON ((34.80392687822899 32.10027733736899, 34.80392593511277 32.10025965629867, 34.80392296057244 32.1002421390552, 34.80391798325556 32.1002249543391, 34.80391105109748 32.10020826764834, 34.80390223085958 32.10019223968462, 34.80389160748634 32.10017702480556, 34.80387928328723 32.10016276953837, 34.80386537695139 32.10014961116859, 34.80385002240454 32.10013767641803, 34.80383336751928 32.10012708022435, 34.80381557269095 32.10011792463422, 34.80379680929293 32.10011029782056, 34.80377725802627 32.10010427323335, 34.80375710717946 32.10009990889233, 34.80373655081513 32.10009724682823, 34.80371578690121 32.10009631267808, 34.80369501540435 32.10009711543813, 34.80367443636428 32.10009964737743, 34.80365424796724 32.10010388411217, 34.8036346446375 32.10010978484047, 34.80361581516493 32.1001172927354, 34.80359794088687 32.10012633549221, 34.80358119394183 32.10013682602462, 34.80356573561165 32.10014866330354, 34.80355171476841 32.10016173333002, 34.80353926644057 32.100175910233, 34.80352851051265 32.10019105748166, 34.80351955057066 32.10020702920019, 34.80351247290446 32.10022367157254, 34.80350734567676 32.1002408243239, 34.80350421826658 32.10025832226419, 34.8035031207937 32.10027599687879, 34.80350406382858 32.10029367795157, 34.8035070382904 32.10031119520409, 34.80351201553464 32.10032837993552, 34.80351894762875 32.10034506664729, 34.8035277678138 32.1003610946369, 34.80353839114733 32.10037630954569, 34.80355071532144 32.10039056484539, 34.80356462164792 32.10040372324917, 34.80357997620139 32.10041565803387, 34.80359663110902 32.10042625426056, 34.80361442597459 32.10043540988131, 34.80363318942332 32.10044303672202, 34.8036527407522 32.10044906133167, 34.80367289167035 32.10045342568964, 34.80369344811237 32.10045608776453, 34.80371421210739 32.10045702191896, 34.80373498368559 32.10045621915646, 34.80375556280418 32.10045368720809, 34.80377575127385 32.10044945045803, 34.80379535466755 32.10044354970871, 34.80381418419297 32.10043604178789, 34.80383205851074 32.10042699900134, 34.80384880548079 32.10041650843645, 34.80386426382034 32.10040467112354, 34.80387828465697 32.10039160106291, 34.80389073296243 32.10037742412689, 34.80390148885309 32.1003622768476, 34.80391044874438 32.10034630510205, 34.80391752634835 32.10032966270727, 34.80392265350472 32.10031250993895, 34.80392578083721 32.10029501198787, 34.80392687822899 32.10027733736899))"
32.1161286969697,34.793625484848484,580,2018,Eucalyptus camaldulensis,אקליפטוס,580_2018,"POLYGON ((34.79383739942394 32.1161293848487, 34.7938364581247 32.11611170376208, 34.79383348503384 32.11609418633704, 34.79382850878495 32.11607700127588, 34.7938215773031 32.11606031407982, 34.79381275734315 32.11604428545542, 34.7938021338469 32.11602906976675, 34.79378980912502 32.11601481354873, 34.79377590187166 32.1160016540961, 34.79376054602141 32.11598971814107, 34.79374388945943 32.11597912063294, 34.79372609259717 32.11596996363102, 34.79370732682761 32.11596233532182, 34.79368777287463 32.11595630916972, 34.79366761905263 32.11595194320953, 34.79364705945287 32.11594927948759, 34.7936262920744 32.11594834365685, 34.7936055169173 32.11594914472984, 34.79358493405651 32.11595167499176, 34.79356474171507 32.11595591007499, 34.79354513435523 32.11596180919355, 34.7935263008057 32.11596931553601, 34.79350842244305 32.1159783568126, 34.79349167144512 32.11598884595126, 34.79347620913283 32.11600068193634, 34.79346218441656 32.11601375078132, 34.79344973236209 32.1160279266266, 34.79343897288984 32.11604307295146, 34.79343000961992 32.116059043889, 34.79342292887429 32.11607568563075, 34.79341779884523 32.11609283790793, 34.79341466893884 32.116110335535, 34.79341356929889 32.11612801000041, 34.7934145105167 32.11614569108945, 34.793417483529 32.11616320852351, 34.79342245970518 32.11618039360003, 34.793429391123 32.11619708081707, 34.79343821103001 32.11621310946735, 34.79344883448651 32.11622832518581, 34.79346115918332 32.11624258143632, 34.79347506642727 32.11625574092296, 34.79349042228409 32.11626767691215, 34.79350707886844 32.11627827445332, 34.79352487576796 32.11628743148591, 34.79354364158824 32.11629505982219, 34.79356319560345 32.11630108599676, 34.79358334949683 32.11630545197392, 34.79360390917436 32.11630811570667, 34.79362467663395 32.1163090515417, 34.79364545187248 32.11630825046632, 34.79366603481186 32.11630572019533, 34.793686227226 32.11630148509678, 34.79370583464986 32.11629558595723, 34.79372466825233 32.11628807958888, 34.79374254665473 32.11627903828253, 34.79375929767772 32.11626854911137, 34.79377475999944 32.11625671309228, 34.7937887847091 32.11624364421311, 34.79380123674121 32.1162294683348, 34.79381199617625 32.11621432197929, 34.79382095939543 32.11619835101466, 34.79382804007883 32.11618170925045, 34.79383317003649 32.11616455695631, 34.79383629986513 32.11614705931838, 34.79383739942394 32.1161293848487))"
32.116933823529415,34.80945029411765,586,2018,Eucalyptus camaldulensis,אקליפטוס,586_2018,"POLYGON ((34.80966221096629 32.11693448494162, 34.80966126660852 32.11691680395023, 34.80965829046666 32.11689928687439, 34.80965331120375 32.11688210241302, 34.80964637677383 32.11686541606162, 34.80963755396017 32.11684938851859, 34.80962692773208 32.11683417413756, 34.80961460042651 32.11681991944091, 34.80960069076248 32.11680676170865, 34.80958533269784 32.11679482765651, 34.80956867413899 32.11678423221542, 34.8095508755167 32.11677507742476, 34.80953210824087 32.11676745144976, 34.80951255304987 32.11676142773234, 34.80949239827002 32.11675706428387, 34.80947183800182 32.11675440312648, 34.80945107025078 32.11675346988843, 34.80943029502054 32.11675427355724, 34.80940971238671 32.11675680639321, 34.80938952057021 32.11676104400381, 34.80936991402822 32.11676694557884, 34.80935108158152 32.11677445428312, 34.80933320459612 32.11678349780416, 34.80931645523659 32.11679398904831, 34.80930099480804 32.11680582697963, 34.80928697220274 32.11681889759286, 34.80927452246612 32.11683307501135, 34.80926376549628 32.11684822269926, 34.80925480488924 32.11686419477653, 34.80924772694132 32.11688083742373, 34.80924259981789 32.11689799036337, 34.80923947289697 32.11691548840352, 34.80923837629365 32.11693316302863, 34.80923932057001 32.11695084402249, 34.80924229663329 32.11696836110739, 34.80924727582354 32.11698554558414, 34.80925421018945 32.11700223195655, 34.80926303295023 32.11701825952549, 34.8092736591386 32.11703347393632, 34.80928598641917 32.11704772866549, 34.80929989607382 32.11706088643172, 34.80931525414513 32.11707282051806, 34.80933191272637 32.1170834159922, 34.80934971138596 32.1170925708135, 34.80936847871257 32.11710019681553, 34.80938803396585 32.11710622055539, 34.80940818881708 32.11711058402081, 34.80942874916305 32.11711324518899, 34.80944951699527 32.1171141784313, 34.80947029230694 32.11711337476002, 34.80949087501931 32.11711084191499, 34.80951106690849 32.11710660428902, 34.8095306735145 32.117100702693, 34.80954950601407 32.11709319396277, 34.80956738303919 32.11708415041196, 34.80958413242374 32.11707365913528, 34.80959959286164 32.11706182116996, 34.8096136154603 32.11704875052255, 34.80962606517451 32.11703457307103, 34.80963682210705 32.11701942535248, 34.80964578266331 32.11700345324816, 34.80965286054897 32.11698681057854, 34.809657987601 32.11696965762194, 34.80966111444414 32.11695215957098, 34.80966221096629 32.11693448494162))"
