,Index,Status,Date,UTC,Latitude,Longitude,Altitude [m],Speed [km/H],Azimuth [DTN],PDOP,HDOP,VDOP,SVs in Use,SVs in View,SNR Avg [dB],All_time
14445,902,Valid,2021/02/04,20:06:59,32.112857,34.808904,44.0,0.0,0.0,1.5,1.2,0.9,6,12,36.3,2021-02-04 20:06:59
14446,903,Valid,2021/02/04,20:07:29,32.112987,34.808888,45.6,0.0,0.0,1.8,1.1,1.5,8,12,35.1,2021-02-04 20:07:29
14447,904,Valid,2021/02/04,20:08:00,32.112338,34.809018,44.4,36.49,193.37,1.6,1.3,0.9,6,12,34.2,2021-02-04 20:08:00
14448,905,Valid,2021/02/04,20:08:30,32.112878,34.808842,43.5,0.0,0.0,1.5,0.9,1.2,10,12,33.0,2021-02-04 20:08:30
14449,906,Valid,2021/02/04,20:09:00,32.112567999999996,34.808615,45.1,11.26,212.4,1.6,1.0,1.3,8,12,32.3,2021-02-04 20:09:00
14450,907,Valid,2021/02/04,20:09:31,32.112658,34.808824,46.4,11.06,145.57,1.8,1.1,1.4,8,12,32.6,2021-02-04 20:09:31
14451,909,Valid,2021/02/04,20:10:31,32.112459,34.808654,47.2,0.0,0.0,1.8,1.1,1.4,8,12,33.9,2021-02-04 20:10:31
14452,910,Valid,2021/02/04,20:11:01,32.112781,34.808686,46.0,0.0,0.0,1.4,1.1,0.8,7,12,33.9,2021-02-04 20:11:01
14453,911,Valid,2021/02/04,20:11:32,32.112017,34.809015,45.7,0.0,0.0,2.2,2.0,0.8,6,12,32.1,2021-02-04 20:11:32
14454,917,Valid,2021/02/04,20:14:34,32.113019,34.808549,45.6,13.04,68.81,1.5,1.2,0.8,6,12,34.1,2021-02-04 20:14:34
14455,921,Valid,2021/02/04,20:16:35,32.11269,34.808653,45.7,23.2,230.57,1.7,1.4,0.9,6,12,32.8,2021-02-04 20:16:35
14456,926,Valid,2021/02/04,20:19:06,32.112543,34.80863,45.2,0.0,0.0,1.9,1.2,1.6,9,12,36.4,2021-02-04 20:19:06
14457,927,Valid,2021/02/04,20:19:37,32.111884,34.808527000000005,46.1,0.0,0.0,2.5,1.3,2.1,8,12,35.4,2021-02-04 20:19:37
14458,928,Valid,2021/02/04,20:20:07,32.111686,34.808663,46.7,0.0,0.0,2.5,1.3,2.1,8,12,34.5,2021-02-04 20:20:07
14459,929,Valid,2021/02/04,20:20:37,32.111608000000004,34.808225,46.1,0.0,0.0,1.9,1.6,1.0,6,12,33.3,2021-02-04 20:20:37
14460,930,Valid,2021/02/04,20:21:08,32.110931,34.807818,44.3,0.0,0.0,2.3,1.3,1.9,8,12,36.7,2021-02-04 20:21:08
14461,1052,Valid,2021/02/04,21:22:44,32.11079,34.808661,44.9,0.0,0.0,1.7,1.5,0.9,7,10,34.0,2021-02-04 21:22:44
14462,1447,Valid,2021/02/05,00:44:46,32.11137,34.808122999999995,45.0,0.0,0.0,1.5,1.2,0.9,7,9,37.1,2021-02-05 00:44:46
14463,1449,Valid,2021/02/05,00:45:46,32.112582,34.808661,44.0,0.0,0.0,1.5,1.2,0.9,6,9,32.8,2021-02-05 00:45:46
14464,1451,Valid,2021/02/05,00:46:47,32.113269,34.808388,42.1,0.0,0.0,2.7,2.5,0.9,6,9,36.7,2021-02-05 00:46:47
14465,1452,Valid,2021/02/05,00:47:17,32.112675,34.808446999999994,41.5,0.0,0.0,1.5,1.1,0.9,6,9,36.2,2021-02-05 00:47:17
14466,1453,Valid,2021/02/05,00:47:48,32.113037,34.808291,42.0,0.0,0.0,1.5,1.1,0.9,6,9,36.2,2021-02-05 00:47:48
14467,1454,Valid,2021/02/05,00:48:18,32.111853,34.808257,42.3,0.0,0.0,1.4,1.0,0.9,7,9,37.6,2021-02-05 00:48:18
14468,1456,Valid,2021/02/05,00:49:19,32.110864,34.808526,43.6,33.47,179.91,2.8,2.6,0.9,6,9,37.8,2021-02-05 00:49:19
14469,1457,Valid,2021/02/05,00:49:49,32.111965999999995,34.807446999999996,44.8,15.46,298.25,2.8,2.6,0.9,6,9,37.3,2021-02-05 00:49:49
14470,1459,Valid,2021/02/05,00:50:50,32.110620000000004,34.80815,45.6,0.0,0.0,2.8,2.7,0.9,6,9,38.3,2021-02-05 00:50:50
14471,1460,Valid,2021/02/05,00:51:20,32.111665,34.807733,45.7,0.0,0.0,2.9,2.7,0.9,6,9,37.3,2021-02-05 00:51:20
14472,1461,Valid,2021/02/05,00:51:50,32.111478999999996,34.807731,46.8,0.0,0.0,2.9,2.7,0.9,6,9,37.6,2021-02-05 00:51:50
14473,1462,Valid,2021/02/05,00:52:20,32.111635,34.807596000000004,45.2,38.2,3.98,2.9,2.7,0.9,6,9,38.5,2021-02-05 00:52:20
14474,1463,Valid,2021/02/05,00:52:51,32.111511,34.807739,44.6,14.14,176.96,2.9,2.8,0.9,6,9,39.1,2021-02-05 00:52:51
14475,1465,Valid,2021/02/05,00:53:51,32.110872,34.808194,42.6,0.0,0.0,3.0,2.8,0.9,6,9,37.9,2021-02-05 00:53:51
14476,1466,Valid,2021/02/05,00:54:22,32.11055,34.808254,42.7,11.94,5.9,3.0,2.8,0.9,6,9,35.2,2021-02-05 00:54:22
14477,1467,Valid,2021/02/05,00:54:52,32.111623,34.807601,43.1,15.45,192.51,3.0,2.9,0.9,6,9,37.9,2021-02-05 00:54:52
14478,1469,Valid,2021/02/05,00:55:53,32.110487,34.808347999999995,45.2,54.57,0.03,3.0,2.9,0.9,6,9,37.2,2021-02-05 00:55:53
14479,1470,Valid,2021/02/05,00:56:23,32.110607,34.808172,44.2,0.0,0.0,3.1,2.9,0.9,6,9,38.0,2021-02-05 00:56:23
14480,1472,Valid,2021/02/05,00:57:24,32.111658,34.807403,45.5,22.42,171.64,3.1,3.0,0.9,6,9,39.8,2021-02-05 00:57:24
14481,1474,Valid,2021/02/05,00:58:24,32.110645,34.808209000000005,44.6,0.0,0.0,3.1,3.0,0.9,6,9,37.2,2021-02-05 00:58:24
14482,1475,Valid,2021/02/05,00:58:55,32.110642,34.808113,44.5,0.0,0.0,3.2,3.0,0.9,6,9,36.4,2021-02-05 00:58:55
14483,1477,Valid,2021/02/05,00:59:55,32.111475,34.808383,44.1,21.13,89.21,3.2,3.1,0.9,6,9,37.3,2021-02-05 00:59:55
14484,1480,Valid,2021/02/05,01:01:26,32.110254,34.80857,42.9,19.05,358.07,3.2,3.1,0.9,6,9,37.4,2021-02-05 01:01:26
14485,1481,Valid,2021/02/05,01:01:57,32.111318,34.808157,40.9,0.0,0.0,3.3,3.1,0.9,6,9,37.7,2021-02-05 01:01:57
14486,1482,Valid,2021/02/05,01:02:27,32.111144,34.808002,40.6,0.0,0.0,3.3,3.1,0.9,6,9,37.9,2021-02-05 01:02:27
14487,1485,Valid,2021/02/05,01:03:58,32.111309000000006,34.807742,41.2,0.0,0.0,3.3,3.2,0.9,6,9,37.1,2021-02-05 01:03:58
14488,1488,Valid,2021/02/05,01:05:29,32.110844,34.808485,40.9,0.0,0.0,3.4,3.2,0.9,6,9,35.1,2021-02-05 01:05:29
14489,1489,Valid,2021/02/05,01:05:59,32.110949,34.807685,42.2,50.0,1.13,3.4,3.2,0.9,6,9,40.8,2021-02-05 01:05:59
14490,1491,Valid,2021/02/05,01:07:00,32.111539,34.808151,41.7,0.0,0.0,3.4,3.3,0.9,6,9,39.6,2021-02-05 01:07:00
14491,1492,Valid,2021/02/05,01:07:30,32.111725,34.807739,40.8,29.91,2.13,3.4,3.3,0.9,6,9,39.9,2021-02-05 01:07:30
14492,1493,Valid,2021/02/05,01:08:01,32.110827,34.808504,40.2,10.9,25.45,3.4,3.3,0.9,6,9,35.1,2021-02-05 01:08:01
14493,1494,Valid,2021/02/05,01:08:31,32.11074,34.807976000000004,40.4,0.0,0.0,3.4,3.3,0.9,6,9,38.9,2021-02-05 01:08:31
14494,1495,Valid,2021/02/05,01:09:01,32.110548,34.808302000000005,40.7,0.0,0.0,3.4,3.3,0.9,6,9,38.5,2021-02-05 01:09:01
14495,2355,Valid,2021/02/05,16:54:19,32.112421000000005,34.809222,41.3,0.0,0.0,1.4,1.0,0.9,7,8,35.7,2021-02-05 16:54:19
14496,2356,Valid,2021/02/05,16:54:50,32.112417,34.80834,41.3,0.0,0.0,1.5,1.2,0.9,6,8,37.3,2021-02-05 16:54:50
14497,2359,Valid,2021/02/05,16:56:21,32.112768,34.808528,41.5,0.0,0.0,1.4,1.1,0.9,7,8,34.8,2021-02-05 16:56:21
14498,2366,Valid,2021/02/05,16:59:53,32.112876,34.808803000000005,40.8,0.0,0.0,1.5,1.2,0.9,6,8,34.6,2021-02-05 16:59:53
14499,2367,Valid,2021/02/05,17:00:23,32.112406,34.808414,41.3,50.24,62.88,1.5,1.2,0.9,6,8,37.8,2021-02-05 17:00:23
14500,2371,Valid,2021/02/05,17:02:25,32.11275,34.808587,42.2,0.0,0.0,1.6,1.3,0.9,6,8,39.0,2021-02-05 17:02:25
14501,2372,Valid,2021/02/05,17:02:55,32.112728000000004,34.808662,43.5,0.0,0.0,2.0,1.7,0.9,6,8,37.8,2021-02-05 17:02:55
14502,2377,Valid,2021/02/05,17:05:27,32.112348,34.808476,43.8,8.88,143.87,1.4,1.1,0.9,7,8,37.8,2021-02-05 17:05:27
14503,2378,Valid,2021/02/05,17:05:57,32.112677000000005,34.808716,42.2,0.0,0.0,1.6,1.3,0.9,6,8,36.3,2021-02-05 17:05:57
14504,2382,Valid,2021/02/05,17:07:59,32.112382000000004,34.80843,43.2,0.0,0.0,1.6,1.3,0.9,6,8,36.0,2021-02-05 17:07:59
14505,2383,Valid,2021/02/05,17:08:29,32.112722,34.808671000000004,43.4,0.0,0.0,1.6,1.3,0.9,6,8,35.4,2021-02-05 17:08:29
14506,2386,Valid,2021/02/05,17:10:00,32.112749,34.808698,42.2,0.0,0.0,1.4,1.1,0.9,7,8,32.5,2021-02-05 17:10:00
14507,2387,Valid,2021/02/05,17:10:31,32.112567,34.807913,43.5,30.8,157.51,1.4,1.1,0.9,7,8,36.9,2021-02-05 17:10:31
14508,2388,Valid,2021/02/05,17:11:01,32.112593,34.807988,43.6,0.0,0.0,1.4,1.1,0.9,7,8,37.5,2021-02-05 17:11:01
14509,2389,Valid,2021/02/05,17:11:31,32.113399,34.808562,43.5,18.88,86.87,1.5,1.2,0.9,6,8,38.4,2021-02-05 17:11:31
14510,2390,Valid,2021/02/05,17:12:02,32.114148,34.809045000000005,42.6,0.0,0.0,1.6,1.3,0.9,6,8,38.1,2021-02-05 17:12:02
14511,2393,Valid,2021/02/05,17:13:33,32.114298,34.808893,40.8,0.0,0.0,1.4,1.1,0.9,7,8,38.6,2021-02-05 17:13:33
14512,2394,Valid,2021/02/05,17:14:03,32.113603000000005,34.808452,40.0,27.23,130.62,1.4,1.1,0.9,7,8,37.3,2021-02-05 17:14:03
14513,2395,Valid,2021/02/05,17:14:33,32.113102000000005,34.808811999999996,40.9,22.52,181.09,1.6,1.3,0.9,6,8,34.2,2021-02-05 17:14:33
14514,2397,Valid,2021/02/05,17:15:34,32.112167,34.808484,40.7,0.0,0.0,1.6,1.3,0.9,6,9,38.4,2021-02-05 17:15:34
14515,2398,Valid,2021/02/05,17:16:05,32.112605,34.808578000000004,40.2,0.0,0.0,1.6,1.3,0.9,6,9,39.9,2021-02-05 17:16:05
14516,2401,Valid,2021/02/05,17:17:36,32.112863,34.808370000000004,39.6,0.0,0.0,1.6,1.3,0.9,6,10,33.7,2021-02-05 17:17:36
14517,2402,Valid,2021/02/05,17:18:06,32.112731,34.808588,39.7,0.0,0.0,1.6,1.3,0.9,6,10,34.6,2021-02-05 17:18:06
14518,2405,Valid,2021/02/05,17:19:37,32.112645,34.808313,40.0,0.0,0.0,1.6,1.3,0.9,6,10,35.5,2021-02-05 17:19:37
14519,2406,Valid,2021/02/05,17:20:07,32.112704,34.808603000000005,40.9,5.62,320.77,1.6,1.3,0.9,6,10,35.9,2021-02-05 17:20:07
14520,2412,Valid,2021/02/05,17:23:10,32.112782,34.808999,39.3,21.02,348.4,1.6,1.3,0.9,6,10,36.0,2021-02-05 17:23:10
14521,2413,Valid,2021/02/05,17:23:40,32.112682,34.808546,38.7,0.0,0.0,1.6,1.3,0.9,6,10,38.4,2021-02-05 17:23:40
14522,2418,Valid,2021/02/05,17:26:12,32.112736,34.808690999999996,38.2,0.0,0.0,1.6,1.3,0.9,6,9,35.7,2021-02-05 17:26:12
14523,2419,Valid,2021/02/05,17:26:42,32.112665,34.808636,39.4,0.0,0.0,1.6,1.3,0.9,6,9,35.6,2021-02-05 17:26:42
14524,2420,Valid,2021/02/05,17:27:12,32.112691,34.808638,39.6,0.0,0.0,1.4,1.1,0.9,6,9,33.7,2021-02-05 17:27:12
14525,2421,Valid,2021/02/05,17:27:43,32.112664,34.80862,38.5,0.0,0.0,1.6,1.3,0.9,6,9,33.9,2021-02-05 17:27:43
14526,2422,Valid,2021/02/05,17:28:13,32.112787,34.808703,38.2,0.0,0.0,1.6,1.3,0.9,6,9,35.2,2021-02-05 17:28:13
14527,2424,Valid,2021/02/05,17:29:14,32.112634,34.808595000000004,38.3,0.0,0.0,1.6,1.3,0.9,6,9,36.9,2021-02-05 17:29:14
14528,2429,Valid,2021/02/05,17:31:46,32.112677000000005,34.808474,39.3,18.42,237.99,1.4,1.1,0.9,7,10,36.3,2021-02-05 17:31:46
14529,2431,Valid,2021/02/05,17:32:46,32.112564,34.808758000000005,39.8,0.0,0.0,1.4,1.1,0.9,7,10,38.5,2021-02-05 17:32:46
14530,2443,Valid,2021/02/05,17:38:51,32.11244,34.80875,40.3,21.58,86.12,1.6,1.3,0.9,6,10,37.9,2021-02-05 17:38:51
14531,2452,Valid,2021/02/05,17:43:24,32.112697999999995,34.808341999999996,40.2,17.98,226.31,1.5,1.2,0.9,6,10,37.3,2021-02-05 17:43:24
14532,2458,Valid,2021/02/05,17:46:26,32.112753000000005,34.808679,39.8,5.3,359.84,1.6,1.3,0.9,6,10,33.7,2021-02-05 17:46:26
14533,2460,Valid,2021/02/05,17:47:27,32.112536999999996,34.808452,40.4,0.0,0.0,1.6,1.3,0.9,6,10,35.5,2021-02-05 17:47:27
14534,2467,Valid,2021/02/05,17:50:59,32.112412,34.80871,40.7,0.0,0.0,1.6,1.3,0.9,6,10,36.0,2021-02-05 17:50:59
14535,2468,Valid,2021/02/05,17:51:30,32.112831,34.808962,39.5,9.14,343.71,1.6,1.3,0.9,6,10,37.7,2021-02-05 17:51:30
14536,2469,Valid,2021/02/05,17:52:00,32.112694,34.808844,38.8,0.0,0.0,1.6,1.3,0.9,6,10,35.7,2021-02-05 17:52:00
14537,2472,Valid,2021/02/05,17:53:31,32.112815000000005,34.808516,39.7,0.0,0.0,1.6,0.9,1.3,9,10,37.1,2021-02-05 17:53:31
14538,2473,Valid,2021/02/05,17:54:01,32.112532,34.808656,40.0,0.0,0.0,1.7,1.0,1.5,8,10,35.9,2021-02-05 17:54:01
