,Index,Status,Date,UTC,Latitude,Longitude,Altitude [m],Speed [km/H],Azimuth [DTN],PDOP,HDOP,VDOP,SVs in Use,SVs in View,SNR Avg [dB],All_time
370,947,Valid,2020/04/26,19:28:17,32.114703999999996,34.808561,24.9,26.14,222.56,1.7,1.5,0.9,6,13,34.1,2020-04-26 19:28:17
371,948,Valid,2020/04/26,19:28:48,32.114682,34.808871,25.1,25.26,167.48,1.6,1.3,1.0,7,13,36.4,2020-04-26 19:28:48
372,949,Valid,2020/04/26,19:29:18,32.11515,34.80911,24.0,0.0,0.0,1.8,1.6,0.9,7,13,36.2,2020-04-26 19:29:18
373,950,Valid,2020/04/26,19:29:48,32.114778,34.809038,24.3,0.0,0.0,1.5,1.2,1.0,7,13,36.1,2020-04-26 19:29:48
374,951,Valid,2020/04/26,19:30:19,32.114733,34.808896999999995,27.4,0.0,0.0,1.4,0.9,1.0,10,13,35.5,2020-04-26 19:30:19
375,952,Valid,2020/04/26,19:30:49,32.115316,34.809007,29.1,9.42,8.5,1.4,1.1,0.8,6,13,32.5,2020-04-26 19:30:49
376,953,Valid,2020/04/26,19:31:19,32.114955,34.808671999999994,31.0,8.59,343.99,1.5,1.2,0.9,7,13,32.9,2020-04-26 19:31:19
377,954,Valid,2020/04/26,19:31:49,32.115268,34.809194,32.1,13.93,110.28,1.7,1.5,0.9,7,12,33.3,2020-04-26 19:31:49
378,955,Valid,2020/04/26,19:32:20,32.114787,34.808692,32.4,0.0,0.0,1.7,1.5,0.9,7,12,34.1,2020-04-26 19:32:20
379,956,Valid,2020/04/26,19:32:50,32.114868,34.808997,33.2,7.23,65.17,1.7,1.1,1.3,8,12,36.5,2020-04-26 19:32:50
380,957,Valid,2020/04/26,19:33:20,32.1148,34.80867,34.9,0.0,0.0,1.6,1.3,0.9,6,12,37.6,2020-04-26 19:33:20
381,958,Valid,2020/04/26,19:33:51,32.11485,34.809057,35.6,22.21,180.86,2.0,1.2,1.6,9,12,34.1,2020-04-26 19:33:51
382,959,Valid,2020/04/26,19:34:21,32.114441,34.809204,35.2,8.24,47.77,1.5,1.2,0.9,7,12,34.0,2020-04-26 19:34:21
383,960,Valid,2020/04/26,19:34:51,32.114697,34.8087,44.2,0.0,0.0,1.4,0.9,1.0,10,12,36.5,2020-04-26 19:34:51
384,961,Valid,2020/04/26,19:35:22,32.114616999999996,34.808606,46.2,0.0,0.0,1.4,1.1,0.8,7,12,36.5,2020-04-26 19:35:22
385,962,Valid,2020/04/26,19:35:52,32.114857,34.809317,47.7,21.21,106.82,1.8,1.6,0.8,6,11,35.3,2020-04-26 19:35:52
386,963,Valid,2020/04/26,19:36:22,32.11473,34.808924,45.8,15.7,1.25,1.5,0.9,1.2,10,11,35.2,2020-04-26 19:36:22
387,964,Valid,2020/04/26,19:36:53,32.114971000000004,34.808690000000006,45.5,0.0,0.0,1.5,1.2,0.9,6,11,35.9,2020-04-26 19:36:53
388,965,Valid,2020/04/26,19:37:23,32.11482,34.808508,46.5,15.73,174.87,1.6,1.3,0.8,7,11,33.5,2020-04-26 19:37:23
389,966,Valid,2020/04/26,19:37:53,32.114686,34.809075,45.6,0.0,0.0,1.7,1.0,1.4,9,11,36.6,2020-04-26 19:37:53
390,967,Valid,2020/04/26,19:38:23,32.114865,34.808811999999996,44.1,0.0,0.0,1.6,1.3,0.9,6,11,36.4,2020-04-26 19:38:23
391,968,Valid,2020/04/26,19:38:54,32.114666,34.808782,46.4,0.0,0.0,1.7,1.5,0.9,6,11,38.0,2020-04-26 19:38:54
392,969,Valid,2020/04/26,19:39:24,32.114726,34.808925,47.4,20.0,270.14,1.7,1.0,1.4,9,11,34.9,2020-04-26 19:39:24
393,970,Valid,2020/04/26,19:39:54,32.114415,34.808976,47.8,0.0,0.0,1.6,1.3,0.9,7,11,34.8,2020-04-26 19:39:54
394,971,Valid,2020/04/26,19:40:25,32.114784,34.809061,47.5,0.0,0.0,1.6,1.3,0.9,7,11,35.7,2020-04-26 19:40:25
395,972,Valid,2020/04/26,19:40:55,32.114853000000004,34.808787,46.9,21.93,143.6,1.7,1.5,1.0,6,11,34.9,2020-04-26 19:40:55
396,973,Valid,2020/04/26,19:41:25,32.11492,34.808751,45.1,0.0,0.0,1.4,1.1,0.9,7,11,33.4,2020-04-26 19:41:25
397,974,Valid,2020/04/26,19:41:56,32.114831,34.80891,45.4,0.0,0.0,1.7,1.0,1.4,8,11,32.8,2020-04-26 19:41:56
398,975,Valid,2020/04/26,19:42:26,32.114885,34.808755,45.8,0.0,0.0,1.3,1.1,0.8,7,11,33.5,2020-04-26 19:42:26
399,976,Valid,2020/04/26,19:42:56,32.114686999999996,34.808840000000004,46.1,6.61,301.4,1.7,1.1,1.3,8,11,34.3,2020-04-26 19:42:56
400,977,Valid,2020/04/26,19:43:26,32.114731,34.808847,47.8,8.01,340.4,1.3,1.1,0.8,7,11,32.9,2020-04-26 19:43:26
401,978,Valid,2020/04/26,19:43:57,32.114826,34.80896,47.6,0.0,0.0,1.6,1.3,0.9,7,11,32.3,2020-04-26 19:43:57
402,979,Valid,2020/04/26,19:44:27,32.114825,34.80903,46.8,42.01,57.68,1.9,1.7,0.9,6,11,33.3,2020-04-26 19:44:27
403,980,Valid,2020/04/26,19:44:57,32.115005,34.808935,47.5,17.36,20.02,1.7,1.0,1.4,8,11,33.1,2020-04-26 19:44:57
404,981,Valid,2020/04/26,19:45:28,32.114862,34.808504,47.0,0.0,0.0,1.7,1.0,1.4,8,11,31.6,2020-04-26 19:45:28
405,982,Valid,2020/04/26,19:45:58,32.114866,34.808707,46.5,0.0,0.0,1.5,1.2,0.8,6,11,34.2,2020-04-26 19:45:58
406,983,Valid,2020/04/26,19:46:28,32.114883,34.80907,46.8,0.0,0.0,1.5,1.3,0.8,7,11,31.8,2020-04-26 19:46:28
407,984,Valid,2020/04/26,19:46:59,32.114871,34.809059999999995,45.8,0.0,0.0,1.8,1.0,1.5,8,11,35.1,2020-04-26 19:46:59
408,985,Valid,2020/04/26,19:47:29,32.113588,34.808821,46.0,0.0,0.0,1.6,0.9,1.3,10,11,37.2,2020-04-26 19:47:29
409,986,Valid,2020/04/26,19:47:59,32.111988000000004,34.808337,45.5,29.62,145.96,1.5,1.2,0.9,7,11,35.7,2020-04-26 19:47:59
410,987,Valid,2020/04/26,19:48:30,32.112147,34.808352,46.7,28.93,12.27,1.8,1.0,1.5,9,11,37.9,2020-04-26 19:48:30
411,989,Valid,2020/04/26,19:49:30,32.111559,34.808271999999995,45.5,0.0,0.0,1.7,1.5,0.9,6,11,34.7,2020-04-26 19:49:30
412,990,Valid,2020/04/26,19:50:01,32.110683,34.809104,46.1,0.0,0.0,1.5,1.2,0.9,7,11,34.7,2020-04-26 19:50:01
413,996,Valid,2020/04/26,19:53:02,32.111557,34.808319,45.5,0.0,0.0,1.4,1.1,0.9,6,11,34.0,2020-04-26 19:53:02
414,998,Valid,2020/04/26,19:54:03,32.111334,34.808237,45.4,15.99,126.7,1.4,1.1,0.9,6,11,31.9,2020-04-26 19:54:03
415,1000,Valid,2020/04/26,19:55:04,32.111418,34.808212,45.9,0.0,0.0,2.2,1.9,0.9,6,11,30.9,2020-04-26 19:55:04
416,1003,Valid,2020/04/26,19:56:34,32.111384,34.80813,44.9,0.0,0.0,1.8,1.5,0.9,7,10,34.0,2020-04-26 19:56:34
417,1004,Valid,2020/04/26,19:57:05,32.111619,34.808659000000006,44.3,27.13,354.62,2.9,1.4,2.5,8,10,37.0,2020-04-26 19:57:05
418,1005,Valid,2020/04/26,19:57:35,32.111938,34.808310999999996,44.8,41.0,307.03,1.6,0.9,1.3,10,10,36.2,2020-04-26 19:57:35
419,1006,Valid,2020/04/26,19:58:05,32.112299,34.808805,43.8,0.0,0.0,1.8,1.6,0.9,6,10,37.0,2020-04-26 19:58:05
420,1007,Valid,2020/04/26,19:58:36,32.114238,34.809619,41.9,38.45,348.86,2.0,1.1,1.7,9,10,37.8,2020-04-26 19:58:36
421,1008,Valid,2020/04/26,19:59:06,32.11545,34.809536,41.4,0.0,0.0,1.7,1.4,1.0,6,10,30.3,2020-04-26 19:59:06
422,1009,Valid,2020/04/26,19:59:36,32.11502,34.809416999999996,41.2,0.0,0.0,1.5,1.3,0.9,6,10,34.1,2020-04-26 19:59:36
423,1018,Valid,2020/04/26,20:04:09,32.115348,34.809651,40.5,0.0,0.0,2.2,1.2,1.9,8,10,32.4,2020-04-26 20:04:09
424,1019,Valid,2020/04/26,20:04:39,32.115276,34.809482,40.9,0.0,0.0,1.6,1.3,0.9,6,10,35.6,2020-04-26 20:04:39
425,1020,Valid,2020/04/26,20:05:10,32.115439,34.809323,40.0,0.0,0.0,2.2,1.1,1.9,8,10,33.4,2020-04-26 20:05:10
426,1024,Valid,2020/04/26,20:07:11,32.115689,34.809546000000005,40.3,16.53,45.94,1.6,1.3,0.9,6,10,34.0,2020-04-26 20:07:11
427,1053,Valid,2020/04/26,20:21:50,32.117512,34.809166999999995,39.6,0.0,0.0,2.3,1.1,2.0,8,11,34.2,2020-04-26 20:21:50
428,1054,Valid,2020/04/26,20:22:20,32.118244,34.809191,38.1,21.34,48.06,1.8,0.9,1.5,10,11,36.8,2020-04-26 20:22:20
429,1055,Valid,2020/04/26,20:22:50,32.117990999999996,34.808581,37.9,0.0,0.0,1.4,1.1,0.9,7,11,35.6,2020-04-26 20:22:50
430,1056,Valid,2020/04/26,20:23:21,32.118299,34.808359,37.5,0.0,0.0,1.9,1.0,1.6,9,11,36.1,2020-04-26 20:23:21
431,1057,Valid,2020/04/26,20:23:51,32.11795,34.808468,38.5,0.0,0.0,1.9,1.0,1.6,9,11,37.3,2020-04-26 20:23:51
432,1058,Valid,2020/04/26,20:24:21,32.117956,34.809003999999995,35.9,0.0,0.0,1.9,1.0,1.6,8,11,36.5,2020-04-26 20:24:21
433,1063,Valid,2020/04/26,20:26:53,32.115952,34.809222,32.8,0.0,0.0,2.2,1.3,1.7,8,11,31.2,2020-04-26 20:26:53
434,1064,Valid,2020/04/26,20:27:23,32.11455,34.808988,33.2,0.0,0.0,2.2,1.0,1.9,9,11,37.0,2020-04-26 20:27:23
435,1065,Valid,2020/04/26,20:27:54,32.114677,34.808776,33.1,0.0,0.0,1.8,0.9,1.6,10,11,36.4,2020-04-26 20:27:54
436,1067,Valid,2020/04/26,20:28:54,32.115148,34.808699,36.7,0.0,0.0,1.5,1.2,0.8,7,11,31.3,2020-04-26 20:28:54
437,1068,Valid,2020/04/26,20:29:25,32.115248,34.80916,37.8,17.62,177.9,2.9,2.7,0.9,6,11,34.0,2020-04-26 20:29:25
438,1072,Valid,2020/04/26,20:31:26,32.114824,34.808803999999995,37.6,11.27,113.22,1.4,1.0,0.9,6,11,33.3,2020-04-26 20:31:26
439,1073,Valid,2020/04/26,20:31:56,32.114767,34.808657000000004,36.1,0.0,0.0,1.4,1.1,0.9,7,11,32.7,2020-04-26 20:31:56
440,1078,Valid,2020/04/26,20:34:28,32.114912,34.808964,36.9,0.0,0.0,1.7,1.5,0.9,6,11,37.3,2020-04-26 20:34:28
441,1079,Valid,2020/04/26,20:34:58,32.114818,34.808838,36.6,0.0,0.0,1.4,1.1,0.9,7,11,34.6,2020-04-26 20:34:58
442,1080,Valid,2020/04/26,20:35:28,32.11493,34.809119,35.8,0.0,0.0,1.5,1.2,0.9,6,11,34.7,2020-04-26 20:35:28
443,1084,Valid,2020/04/26,20:37:30,32.116779,34.810093,34.7,0.0,0.0,1.7,1.4,0.9,7,11,33.6,2020-04-26 20:37:30
444,1086,Valid,2020/04/26,20:38:30,32.117546000000004,34.809052,36.4,0.0,0.0,1.6,1.3,0.9,7,11,32.5,2020-04-26 20:38:30
445,1092,Valid,2020/04/26,20:41:32,32.118082,34.808963,36.1,28.54,103.9,1.8,1.5,1.0,6,11,36.4,2020-04-26 20:41:32
446,1094,Valid,2020/04/26,20:42:33,32.114955,34.809267,38.8,0.0,0.0,1.7,0.9,1.4,10,11,36.0,2020-04-26 20:42:33
447,1095,Valid,2020/04/26,20:43:03,32.115021999999996,34.808893,37.8,0.0,0.0,1.5,1.1,1.0,6,11,32.7,2020-04-26 20:43:03
448,1096,Valid,2020/04/26,20:43:33,32.114482,34.809095,35.2,20.58,159.92,1.8,0.9,1.6,10,11,36.3,2020-04-26 20:43:33
449,1097,Valid,2020/04/26,20:44:03,32.114758,34.808811999999996,38.8,0.0,0.0,2.0,1.1,1.7,8,11,37.2,2020-04-26 20:44:03
450,1098,Valid,2020/04/26,20:44:34,32.114571999999995,34.80887,40.1,0.0,0.0,2.0,1.0,1.7,9,11,35.1,2020-04-26 20:44:34
451,1099,Valid,2020/04/26,20:45:04,32.11504,34.809411,40.7,0.0,0.0,2.3,1.1,2.0,9,11,36.4,2020-04-26 20:45:04
452,1100,Valid,2020/04/26,20:45:34,32.114563000000004,34.808786,39.8,15.14,158.21,2.2,1.1,1.9,8,11,32.5,2020-04-26 20:45:34
453,1102,Valid,2020/04/26,20:46:35,32.115084,34.809084000000006,39.1,0.0,0.0,2.4,1.1,2.1,8,11,34.9,2020-04-26 20:46:35
454,1103,Valid,2020/04/26,20:47:05,32.114810999999996,34.809033,39.4,0.0,0.0,2.1,0.9,1.9,9,11,35.3,2020-04-26 20:47:05
455,1104,Valid,2020/04/26,20:47:36,32.114805,34.80897,38.8,0.0,90.0,1.3,0.9,0.9,7,11,36.9,2020-04-26 20:47:36
456,1105,Valid,2020/04/26,20:48:06,32.114754,34.808766,38.3,0.0,0.0,1.9,1.0,1.6,8,11,34.8,2020-04-26 20:48:06
457,1106,Valid,2020/04/26,20:48:36,32.114804,34.808888,39.5,11.22,316.96,2.1,1.0,1.8,8,11,35.6,2020-04-26 20:48:36
458,1107,Valid,2020/04/26,20:49:07,32.115010999999996,34.808901,39.5,0.0,0.0,3.0,1.1,2.8,8,11,37.0,2020-04-26 20:49:07
459,1108,Valid,2020/04/26,20:49:37,32.114774,34.808703,38.0,0.0,0.0,1.8,0.9,1.6,10,11,36.4,2020-04-26 20:49:37
460,1109,Valid,2020/04/26,20:50:07,32.115122,34.808806,38.1,0.0,0.0,1.5,1.2,0.9,6,11,36.8,2020-04-26 20:50:07
461,1110,Valid,2020/04/26,20:50:38,32.11493,34.808846,38.9,0.0,0.0,1.5,1.2,1.0,7,11,34.7,2020-04-26 20:50:38
462,1112,Valid,2020/04/26,20:51:38,32.11457,34.808908,38.3,10.34,233.95,1.9,1.1,1.5,9,11,37.6,2020-04-26 20:51:38
463,1114,Valid,2020/04/26,20:52:39,32.114278000000006,34.80968,38.5,0.0,0.0,1.4,1.1,0.8,7,11,33.8,2020-04-26 20:52:39
464,1115,Valid,2020/04/26,20:53:09,32.113787,34.809162,37.7,0.0,0.0,2.5,1.3,2.1,8,11,36.6,2020-04-26 20:53:09
465,1116,Valid,2020/04/26,20:53:39,32.112158,34.80876,37.5,45.66,164.41,1.8,0.9,1.6,10,11,35.6,2020-04-26 20:53:39
466,1117,Valid,2020/04/26,20:54:10,32.111919,34.808399,36.3,0.0,0.0,2.2,1.0,2.0,9,11,36.9,2020-04-26 20:54:10
467,1120,Valid,2020/04/26,20:55:41,32.111115999999996,34.808376,36.3,0.0,0.0,1.5,1.2,0.9,7,11,32.9,2020-04-26 20:55:41
468,1122,Valid,2020/04/26,20:56:41,32.111362,34.808469,36.4,0.0,0.0,2.2,1.1,1.9,8,11,34.2,2020-04-26 20:56:41
469,1123,Valid,2020/04/26,20:57:12,32.111338,34.808365,36.8,7.49,185.4,1.7,1.4,0.9,6,12,36.0,2020-04-26 20:57:12
470,1124,Valid,2020/04/26,20:57:42,32.111357,34.808378999999995,36.5,0.0,0.0,2.0,1.7,0.9,6,12,36.6,2020-04-26 20:57:42
471,1125,Valid,2020/04/26,20:58:12,32.111268,34.808213,36.5,0.0,0.0,1.5,1.2,0.9,7,12,36.8,2020-04-26 20:58:12
472,1127,Valid,2020/04/26,20:59:13,32.111546999999995,34.808456,37.3,0.0,0.0,1.7,1.4,0.9,7,12,32.7,2020-04-26 20:59:13
473,1128,Valid,2020/04/26,20:59:43,32.112087,34.808187,39.7,0.0,0.0,1.7,0.9,1.4,11,12,37.0,2020-04-26 20:59:43
474,1129,Valid,2020/04/26,21:00:13,32.111467,34.808278,39.3,0.0,0.0,1.8,1.5,1.0,6,12,34.0,2020-04-26 21:00:13
475,1130,Valid,2020/04/26,21:00:44,32.111415,34.808357,39.5,0.0,0.0,2.2,1.2,1.8,9,12,37.6,2020-04-26 21:00:44
476,1133,Valid,2020/04/26,21:02:15,32.111472,34.808262,41.0,0.0,0.0,2.0,1.1,1.7,8,12,32.1,2020-04-26 21:02:15
477,1134,Valid,2020/04/26,21:02:45,32.11122,34.808513,40.2,0.0,0.0,1.4,1.1,0.9,6,12,32.3,2020-04-26 21:02:45
478,1135,Valid,2020/04/26,21:03:15,32.111319,34.808474,38.6,0.0,0.0,1.4,1.1,0.9,7,12,32.5,2020-04-26 21:03:15
479,1136,Valid,2020/04/26,21:03:46,32.111362,34.808588,38.8,0.0,0.0,1.5,1.1,0.9,6,12,33.8,2020-04-26 21:03:46
480,1137,Valid,2020/04/26,21:04:16,32.111489,34.80825,38.6,11.04,143.24,1.9,1.6,0.9,6,12,32.4,2020-04-26 21:04:16
481,1138,Valid,2020/04/26,21:04:46,32.112097,34.808921000000005,38.5,0.0,0.0,1.9,1.6,0.9,6,12,33.7,2020-04-26 21:04:46
482,1139,Valid,2020/04/26,21:05:17,32.111247999999996,34.808254,40.1,5.96,96.11,1.7,1.4,0.9,7,12,33.1,2020-04-26 21:05:17
483,1140,Valid,2020/04/26,21:05:47,32.111251,34.808644,40.4,0.0,0.0,1.4,1.1,0.9,7,12,32.5,2020-04-26 21:05:47
484,1142,Valid,2020/04/26,21:06:47,32.111354,34.808549,39.7,0.0,0.0,1.8,1.5,1.0,6,12,35.4,2020-04-26 21:06:47
485,1143,Valid,2020/04/26,21:07:18,32.111533,34.808448,39.5,0.0,0.0,1.6,1.2,1.0,6,12,33.5,2020-04-26 21:07:18
486,1144,Valid,2020/04/26,21:07:48,32.111148,34.808477,39.7,0.0,0.0,1.3,1.0,0.8,7,12,33.4,2020-04-26 21:07:48
487,1146,Valid,2020/04/26,21:08:49,32.111346000000005,34.808331,38.8,0.0,0.0,1.9,1.6,0.9,6,12,37.3,2020-04-26 21:08:49
488,1154,Valid,2020/04/26,21:12:51,32.11111,34.808451,38.4,0.0,0.0,1.5,1.2,0.9,6,12,33.1,2020-04-26 21:12:51
489,1157,Valid,2020/04/26,21:14:22,32.111249,34.80832,38.5,0.0,0.0,1.6,1.3,0.9,7,12,35.8,2020-04-26 21:14:22
490,1158,Valid,2020/04/26,21:14:52,32.111253000000005,34.808302000000005,37.7,0.0,0.0,1.8,1.6,1.0,6,12,35.9,2020-04-26 21:14:52
491,1159,Valid,2020/04/26,21:15:23,32.111238,34.808396,37.5,0.0,0.0,1.8,1.6,1.0,6,12,34.8,2020-04-26 21:15:23
492,1160,Valid,2020/04/26,21:15:53,32.111315000000005,34.808448999999996,37.2,0.0,0.0,1.5,1.2,0.9,6,12,35.3,2020-04-26 21:15:53
