,time,Latitude,Longitude,N,geoid,E,satellites,ellipsoid,PDOP,HDOP,VDOP,x,y,alt,MSL,surfaceAlt,speed,distance,UTC,All_time
2933,737014.750733102,32.111856789829105,34.8084029773943,1,18.968,1,7,39.5,1.4,1.1,,670618.043116791,3554265.8640407007,20.3359732749825,20.531999999999996,0,0.972379178746551,14.6051352647732,18:01:03,2017-11-15 18:01:03
2934,737014.7514278941,32.1118430710992,34.808390165355895,1,18.967,1,6,37.3,1.6,1.3,,670616.859686014,3554264.3227737998,18.901621030010702,18.333,0,0.0323704206793385,1.94319635338069,18:02:03,2017-11-15 18:02:03
2935,737014.7516001159,32.1117999622282,34.8084806410519,1,18.967,1,6,36.8,1.6,1.4,,670625.4772910071,3554259.68664246,17.8178155159343,17.833,0,0.657630501700784,9.78554186530766,18:02:18,2017-11-15 18:02:18
2936,737014.751775,32.1117650131794,34.808538659777696,1,18.97,1,7,36.7,1.4,1.1,,670631.01704112,3554255.9037797996,17.6179784936782,17.73,0,0.44395238543855103,6.708120543976509,18:02:33,2017-11-15 18:02:33
2937,737014.751948495,32.1117585949345,34.808568040682204,1,18.968,1,6,36.8,1.6,1.3,,670633.801401948,3554255.23873235,17.9640291524352,17.832,0,0.190972841125159,2.86268288846613,18:02:48,2017-11-15 18:02:48
2938,737014.7521221059,32.1117850171479,34.8085309353432,1,18.968,1,8,37.6,1.8,1.0,,670630.250929181,3554258.1093579005,18.4346217516945,18.632,0,0.30438533990628197,4.565780098594231,18:03:03,2017-11-15 18:03:03
2939,737014.752295833,32.1118036499133,34.8085015630324,1,18.969,1,6,38.3,1.5,1.3,,670627.444650825,3554260.1286267997,19.3694612306548,19.331,0,0.23033043087934502,3.4572597674989702,18:03:18,2017-11-15 18:03:18
2940,737014.752469213,32.1117881878991,34.8085268296652,1,18.968,1,7,39.1,1.4,1.1,,670629.857612231,3554258.45439206,20.7656274413497,20.132,0,0.19605545701627197,2.93691074610375,18:03:33,2017-11-15 18:03:33
2941,737014.752642593,32.1117586363802,34.8085336961592,1,18.968,1,7,41.8,1.4,1.1,,670630.560534724,3554255.18893145,22.018670023853197,22.831999999999997,0,0.22298126990325198,3.34025942315072,18:03:48,2017-11-15 18:03:48
2942,737014.7528165509,32.1116695113724,34.8085699291215,1,18.969,1,6,41.7,1.5,1.1,,670634.145375195,3554245.36515253,22.771895522880897,22.730999999999998,0,0.6957700492275439,10.45742383989,18:04:03,2017-11-15 18:04:03
2943,737014.7529899309,32.1115852443337,34.8085605953804,1,18.968,1,6,41.5,1.5,1.2,,670633.4214448971,3554236.00779994,22.8238696650669,22.531999999999996,0,0.626522977464863,9.38531420242364,18:04:18,2017-11-15 18:04:18
2944,737014.753163773,32.1116337597275,34.8084106456027,1,18.968,1,6,41.7,1.9,1.7,,670619.181703414,3554241.14914808,22.5816454820268,22.732,0,1.00795438304749,15.1394748333734,18:04:33,2017-11-15 18:04:33
2945,737014.7533375,32.1117620367202,34.808186857841804,1,18.965999999999998,1,6,41.4,1.4,1.0,,670597.826133077,3554255.0166469,22.4290258753971,22.434,0,1.6964070281670902,25.4630694927881,18:04:48,2017-11-15 18:04:48
2946,737014.753510995,32.1119178251977,34.8080431801036,1,18.965999999999998,1,8,41.2,1.7,0.9,,670583.97870529,3554272.06119075,22.186221600379803,22.234,0,1.4650163419632,21.9605949660284,18:05:03,2017-11-15 18:05:03
2947,737014.753684722,32.1119596438613,34.8080685628407,1,18.965,1,6,41.1,1.4,1.1,,670586.296045835,3554276.73775856,22.1454407527806,22.135,0,0.347716803933959,5.21922922704873,18:05:18,2017-11-15 18:05:18
2948,737014.753858333,32.111910273387196,34.8081424956343,1,18.967,1,6,41.5,1.4,1.1,,670593.364269837,3554271.38119166,22.731012944840398,22.533,0,0.591242005197067,8.868630077956,18:05:33,2017-11-15 18:05:33
2949,737014.754032176,32.1118701846209,34.808165300567005,1,18.967,1,8,43.0,1.9,0.9,,670595.590752535,3554266.97271747,24.2221831816055,24.033,0,0.328815752801203,4.9388126070740705,18:05:48,2017-11-15 18:05:48
2950,737014.75420544,32.111741014165304,34.8081316014107,1,18.965,1,9,45.0,1.6,0.9,,670592.651183072,3554252.59840776,26.110002948774,26.035,0,0.9800804631356801,14.671804533141101,18:06:03,2017-11-15 18:06:03
2951,737014.754379398,32.1116589290943,34.8080793709565,1,18.965999999999998,1,8,47.0,1.8,1.0,,670587.875367439,3554243.41504719,27.313932839541103,28.034000000000002,0,0.688687119480049,10.350967405785099,18:06:18,2017-11-15 18:06:18
2952,737014.7547263891,32.1116769021356,34.8081313634427,1,18.965999999999998,1,7,46.2,1.3,1.0,,670592.748006844,3554245.49001999,27.434218468786696,27.234,0,0.176652709586755,5.29604823341093,18:06:48,2017-11-15 18:06:48
2953,737014.7548997691,32.111739347412,34.8082841089629,1,18.967,1,6,45.4,1.4,1.1,,670607.0450801271,3554252.65511747,26.6542839408425,26.433000000000003,0,1.0675585421892901,15.992026961995599,18:07:03,2017-11-15 18:07:03
2954,737014.755073495,32.1117318483527,34.8084908351702,1,18.968,1,6,44.9,1.5,1.2,,670626.565969177,3554252.15109695,25.677196601909102,25.932,0,1.30095901108315,19.527394756358,18:07:18,2017-11-15 18:07:18
2955,737014.7554209491,32.1116367022377,34.8086619297932,1,18.97,1,6,43.6,1.4,1.1,,670642.887735086,3554241.87336787,24.968761495402003,24.63,0,0.642509153217103,19.288124779577398,18:07:48,2017-11-15 18:07:48
2956,737014.7555946759,32.1115997106871,34.8086854457,1,18.969,1,6,43.4,1.4,1.1,,670645.1755698121,3554237.80941365,24.2973190660228,24.430999999999997,0,0.31070486682328197,4.66368005101746,18:08:03,2017-11-15 18:08:03
2957,737014.7557680559,32.111619957790296,34.8086102196693,1,18.969,1,6,42.8,1.4,1.1,,670638.039460401,3554239.93503042,23.640635732199698,23.831,0,0.49706000781991794,7.44595891714237,18:08:18,2017-11-15 18:08:18
2958,737014.755941435,32.1116832727646,34.8085602800951,1,18.968,1,6,41.9,1.4,1.1,,670633.20927192,3554246.87557643,23.1750936457347,22.932,0,0.56447794300117,8.45587958615753,18:08:33,2017-11-15 18:08:33
2959,737014.756115278,32.111715653150604,34.8085751630165,1,18.969,1,6,41.6,1.4,1.1,,670634.553385644,3554250.48911709,22.872876907206102,22.631,0,0.256686222629886,3.8554270639008905,18:08:48,2017-11-15 18:08:48
2960,737014.7562888891,32.1117389123886,34.8086062562765,1,18.969,1,6,42.0,1.4,1.1,,670637.444099501,3554253.11708407,22.425622971649,23.031,0,0.260447794289918,3.90671691434877,18:09:03,2017-11-15 18:09:03
2961,737014.7564626159,32.111733366528604,34.8086610530707,1,18.969,1,6,40.7,1.4,1.1,,670642.625112436,3554252.5890151,21.7195847645535,21.730999999999998,0,0.346959015602113,5.20785482418772,18:09:18,2017-11-15 18:09:18
2962,737014.756635995,32.1117697331344,34.8086094806048,1,18.969,1,6,39.6,1.4,1.1,,670637.690994597,3554256.53924437,21.2163081526508,20.631,0,0.42193510016486496,6.32058780046968,18:09:33,2017-11-15 18:09:33
2963,737014.7568092591,32.111913445530604,34.8084183391775,1,18.969,1,8,40.3,1.8,1.0,,670619.387247658,3554272.16970821,21.408603626486197,21.331,0,1.6078458697004399,24.069452669415696,18:09:48,2017-11-15 18:09:48
2964,737014.7569833329,32.1120412304833,34.8081945116771,1,18.965,1,6,41.2,1.4,1.0,,670598.028904475,3554285.98258971,21.917325641392697,22.235,0,1.69120304511257,25.435693798493098,18:10:03,2017-11-15 18:10:03
2965,737014.7571571759,32.1121040871142,34.8080154444947,1,18.965999999999998,1,6,40.8,1.4,1.1,,670581.015029056,3554292.66787292,21.5505898222466,21.834,0,1.21705590270066,18.2801796585639,18:10:18,2017-11-15 18:10:18
2966,737014.757330324,32.1120562796441,34.8079780542168,1,18.965,1,7,39.2,1.4,1.1,,670577.575789574,3554287.3083235,20.0944574741662,20.235,0,0.425677445974635,6.36813459178054,18:10:33,2017-11-15 18:10:33
2967,737014.757504167,32.1120193060158,34.8080274513352,1,18.965999999999998,1,7,36.9,1.4,1.1,,670582.305729858,3554283.28732239,18.4212008900324,17.934,0,0.41332373539957895,6.20812250570168,18:10:48,2017-11-15 18:10:48
2968,737014.7576776621,32.1120622763455,34.8080546792974,1,18.965999999999998,1,6,36.4,1.5,1.2,,670584.7950426771,3554288.09449533,17.4703824441622,17.434,0,0.3611383435975179,5.413463770526791,18:11:03,2017-11-15 18:11:03
2969,737014.758198611,32.1120648253423,34.8080480190308,1,18.965999999999998,1,6,36.1,1.4,1.1,,670584.161831978,3554288.36655317,17.283019811585902,17.134,0,0.0153117437205302,0.689181584861065,18:11:48,2017-11-15 18:11:48
2970,737014.75976088,32.1120341697439,34.8079930090995,1,18.965,1,6,36.6,1.4,1.1,,670579.02807746,3554284.88070851,17.057178092783403,17.635,0,0.0459724735824409,6.2053644841578794,18:14:03,2017-11-15 18:14:03
2971,737014.760108218,32.1119849917483,34.807940003179105,1,18.965,1,6,35.3,1.5,1.2,,670574.117876854,3554279.34448735,16.4992196446406,16.335,0,0.24658405492364605,7.39998748825863,18:14:33,2017-11-15 18:14:33
2972,737014.760281713,32.1119583138086,34.8079159917018,1,18.965,1,7,34.6,1.4,1.1,,670571.90175924,3554276.34872441,15.843983126891699,15.635,0,0.24858985155941396,3.72636187487561,18:14:48,2017-11-15 18:14:48
2973,737014.760628935,32.1120410950558,34.8078585348618,1,18.965,1,6,34.7,1.5,1.2,,670566.32608578,3554285.43559631,15.5774269028871,15.735,0,0.35537050360969796,10.6611151082909,18:15:18,2017-11-15 18:15:18
2974,737014.76132338,32.112038934257995,34.807931336607396,1,18.965,1,8,34.7,1.8,1.0,,670573.1997426279,3554285.31129606,15.8578704840762,15.735,0,0.11457967753529999,6.87478065211802,18:16:18,2017-11-15 18:16:18
2975,737014.761496875,32.1119258092345,34.8080960167098,1,18.965,1,7,35.7,1.3,0.9,,670588.9495672471,3554273.03003195,16.691786671202,16.735,0,1.3323643221991899,19.9721411897659,18:16:33,2017-11-15 18:16:33
2976,737014.761670949,32.111809567870004,34.8082476145415,1,18.97,1,6,36.5,1.4,1.1,,670603.470770626,3554260.38256972,17.8941094675519,17.53,0,1.28037113566633,19.256781880421602,18:16:48,2017-11-15 18:16:48
2977,737014.76184456,32.1117067708703,34.808426171364395,1,18.965,1,9,38.8,1.6,0.9,,670620.510877415,3554249.2683801004,19.034234573099,19.835,0,1.35628651557376,20.3442977336064,18:17:03,2017-11-15 18:17:03
2978,737014.7620182871,32.1117404664135,34.8084873117612,1,18.969,1,6,38.5,1.4,1.1,,670626.2174591679,3554253.10098907,20.249103934193602,19.531,0,0.457971490863598,6.874152077862611,18:17:18,2017-11-15 18:17:18
2979,737014.7621915509,32.1117811589988,34.8084809211598,1,18.969,1,7,40.1,1.4,1.1,,670625.538712065,3554257.60239818,21.1319877713041,21.131,0,0.304094462353286,4.5522941014286795,18:17:33,2017-11-15 18:17:33
2980,737014.762365394,32.1118517924162,34.8084835753537,1,18.968,1,8,41.3,1.9,0.9,,670625.657727284,3554265.43763066,21.484028649646103,22.331999999999997,0,0.521713471157226,7.83613633678153,18:17:48,2017-11-15 18:17:48
2981,737014.762538542,32.1119858422998,34.8084791453884,1,18.967,1,7,39.7,1.3,0.9,,670624.990265194,3554280.29253916,21.479144794202,20.733,0,0.993977016787049,14.8698961711343,18:18:03,2017-11-15 18:18:03
2982,737014.762885995,32.112021389562805,34.8085302439914,1,18.97,1,10,40.0,1.4,0.8,,670629.745828325,3554284.31454479,20.9033996332075,21.03,0,0.207472191251622,6.2283151813737,18:18:33,2017-11-15 18:18:33
2983,737014.76323287,32.111969716055796,34.808569509603,1,18.969,1,9,39.8,1.7,0.9,,670633.547128854,3554278.64776495,20.309266684018198,20.831,0,0.22768287867295897,6.823655873828581,18:19:03,2017-11-15 18:19:03
2984,737014.7634065971,32.1118248326666,34.8085289230803,1,18.968,1,6,38.5,1.4,1.1,,670629.986957501,3554262.52046214,20.1490191706712,19.532,0,1.10030580191554,16.5155900867522,18:19:18,2017-11-15 18:19:18
2985,737014.763753935,32.111735336083,34.808528541329196,1,18.969,1,7,39.3,1.3,1.0,,670630.117477998,3554252.59749557,20.5334494493785,20.331,0,0.330683936219961,9.92382492596104,18:19:48,2017-11-15 18:19:48
2986,737014.763927315,32.1117398867465,34.8086155963044,1,18.968,1,8,40.9,1.9,1.0,,670638.323622607,3554253.2399032996,21.576661756308997,21.932,0,0.549482726535035,8.231251243494821,18:20:03,2017-11-15 18:20:03
2987,737014.764101505,32.1117555344837,34.8086265874516,1,18.97,1,7,41.4,1.3,1.0,,670639.331640358,3554254.99215502,22.3948242932274,22.43,0,0.134319325121238,2.02150584307464,18:20:18,2017-11-15 18:20:18
2988,737014.7642744209,32.1117665950692,34.808625572899196,1,18.968,1,8,41.8,1.9,1.0,,670639.215322401,3554256.21681985,22.538104999213,22.831999999999997,0,0.0823411203124306,1.23017633746771,18:20:33,2017-11-15 18:20:33
2989,737014.764448148,32.111725338460396,34.8086348308992,1,18.969,1,8,40.9,1.9,1.0,,670640.1656965379,3554251.6574206003,22.6293821881261,21.930999999999997,0,0.310286174037866,4.6573954723083695,18:20:48,2017-11-15 18:20:48
2990,737014.764622106,32.1116987178557,34.808644208515304,1,18.969,1,7,41.9,1.3,1.0,,670641.100120896,3554248.72088434,22.6303333256317,22.930999999999997,0,0.205031402691722,3.08162198245658,18:21:03,2017-11-15 18:21:03
2991,737014.7647958329,32.1117035785741,34.8086787272928,1,18.969,1,8,41.8,1.9,1.0,,670644.3483100929,3554249.31446068,22.363199706392496,22.831,0,0.219985282620473,3.3019790921333,18:21:18,2017-11-15 18:21:18
2992,737014.7649692129,32.1116910769168,34.8086669492804,1,18.969,1,7,40.2,1.4,1.1,,670643.260188008,3554247.90976364,21.843910580476305,21.230999999999998,0,0.118614585404703,1.77684648936245,18:21:33,2017-11-15 18:21:33
2993,737014.765143171,32.111715658410304,34.8086393699762,1,18.969,1,7,40.1,1.3,1.0,,670640.612023961,3554250.59139633,20.9921801021826,21.131,0,0.250752476396231,3.76880972023535,18:21:48,2017-11-15 18:21:48
2994,737014.765316435,32.111746115825,34.8086198418062,1,18.969,1,6,39.5,1.4,1.0,,670638.712641112,3554253.937237,20.058095751386002,20.531,0,0.25700577027911997,3.8473763810784196,18:22:03,2017-11-15 18:22:03
2995,737014.765489931,32.111764279833395,34.808639819572,1,18.969,1,7,37.8,1.3,1.0,,670640.563963977,3554255.98269823,19.2973316405104,18.831,0,0.184046691309667,2.7588599027319103,18:22:18,2017-11-15 18:22:18
2996,737014.76566331,32.1117643276365,34.808688514320195,1,18.969,1,7,37.5,1.5,1.2,,670645.158769287,3554256.0651272004,18.7486754569727,18.531,0,0.30677867969570505,4.59554462184166,18:22:33,2017-11-15 18:22:33
2997,737014.765837153,32.1117272762591,34.8086941846908,1,18.97,1,7,38.3,1.4,1.1,,670645.762786851,3554251.96627392,18.654934512409802,19.33,0,0.27584014991237,4.1431190516838,18:22:48,2017-11-15 18:22:48
2998,737014.766010648,32.1117402765645,34.8086647084871,1,18.969,1,7,37.4,1.3,1.0,,670642.957182238,3554253.36091112,19.141081059475397,18.430999999999997,0,0.209013894626035,3.1331182804442697,18:23:03,2017-11-15 18:23:03
2999,737014.7663583329,32.1117445255461,34.8086601784316,1,18.969,1,7,38.7,1.4,1.1,,670642.521813274,3554253.82481453,19.7761890611083,19.730999999999998,0,0.0211784830455541,0.6362016306884449,18:23:33,2017-11-15 18:23:33
3000,737014.766531829,32.1117464211636,34.808630224375,1,18.97,1,7,39.7,1.4,1.0,,670639.6917845961,3554253.98753438,20.020918171636698,20.73,0,0.18910625872672301,2.83470281831358,18:23:48,2017-11-15 18:23:48
3001,737014.766705671,32.1117787643651,34.808584607700894,1,18.969,1,6,38.6,1.4,1.1,,670635.327151403,3554257.50112888,19.7532288375339,19.631,0,0.373046409740229,5.60315707429825,18:24:03,2017-11-15 18:24:03
3002,737014.767052662,32.1118073013268,34.8085495397504,1,18.968,1,6,37.1,1.5,1.1,,670631.9649938729,3554260.60943998,18.7266839028085,18.132,0,0.15272954817827697,4.57883185438473,18:24:33,2017-11-15 18:24:33
3003,737014.767226505,32.111847924200696,34.8085020453371,1,18.969,1,6,37.6,1.4,1.1,,670627.407773333,3554265.03801943,17.6065401716377,18.631,0,0.423073980697435,6.35457119007547,18:24:48,2017-11-15 18:24:48
3004,737014.767399421,32.1118922524836,34.8084879031556,1,18.968,1,10,34.8,1.6,0.9,,670625.990813326,3554269.93023644,16.9117398642241,15.832,0,0.340916068646527,5.09328606557911,18:25:03,2017-11-15 18:25:03
3005,737014.768093981,32.111913803436195,34.8084803121152,1,18.967,1,10,36.0,1.6,0.9,,670625.234411828,3554272.30753812,16.4214538423509,17.033,0,0.0415720007058287,2.49473576235678,18:26:03,2017-11-15 18:26:03
3006,737014.768268056,32.1118915012584,34.8085057479641,1,18.969,1,6,35.3,1.5,1.2,,670627.676066158,3554269.87521153,16.6188106364635,16.331,0,0.229151015604421,3.4464312746904904,18:26:18,2017-11-15 18:26:18
3007,737014.768441435,32.1118165477319,34.8085909244385,1,18.969,1,6,36.0,1.4,1.1,,670635.852893156,3554261.70012321,17.0916168336358,17.031,0,0.7718658390917149,11.562550269593899,18:26:33,2017-11-15 18:26:33
3008,737014.7686150459,32.1117698990871,34.808596293159,1,18.969,1,7,37.0,1.3,1.0,,670636.4463028089,3554256.53675601,17.475886914824,18.031,0,0.346490313186412,5.19735469779619,18:26:48,2017-11-15 18:26:48
3009,737014.768788542,32.1117876864753,34.8085988773912,1,18.969,1,8,36.5,1.9,1.0,,670636.657052418,3554258.51291217,18.300760924185102,17.531,0,0.13257920036520401,1.9873622134744098,18:27:03,2017-11-15 18:27:03
3010,737014.768962268,32.1118199300303,34.8086225713687,1,18.969,1,8,38.2,1.9,1.0,,670638.832838922,3554262.12523896,19.0386218655302,19.230999999999998,0,0.280944951751515,4.21698372579024,18:27:18,2017-11-15 18:27:18
3011,737014.7691355321,32.11179196950361,34.8086366661814,1,18.97,1,8,39.2,1.9,1.0,,670640.214875888,3554259.04761891,19.446266862295698,20.23,0,0.225363266179078,3.3736880947007997,18:27:33,2017-11-15 18:27:33
3012,737014.769483912,32.1117351255581,34.8086508668912,1,18.968,1,8,38.1,1.9,1.0,,670641.660658545,3554252.76790213,19.801408771717302,19.132,0,0.214086364027488,6.443999557227401,18:28:03,2017-11-15 18:28:03
3013,737014.769657176,32.111718385159605,34.8086384957386,1,18.969,1,7,38.8,1.3,1.0,,670640.5244553529,3554250.89232254,20.3229151038223,19.831,0,0.146485484989924,2.19288771029917,18:28:18,2017-11-15 18:28:18
3014,737014.7698302079,32.1117500076216,34.8085780543924,1,18.969,1,9,40.9,1.7,0.9,,670634.762288015,3554254.30252912,21.072200169786,21.930999999999997,0,0.44787132544002795,6.69567631532842,18:28:33,2017-11-15 18:28:33
3015,737014.7700035879,32.1117991235092,34.8084937547555,1,18.969,1,6,40.4,1.5,1.2,,670626.716275849,3554259.61442403,21.6205948283243,21.430999999999997,0,0.6436110445910009,9.641293447973199,18:28:48,2017-11-15 18:28:48
3016,737014.7701774309,32.111844045653804,34.8084121407673,1,18.967,1,6,40.2,1.4,1.0,,670618.931496603,3554264.46562382,21.524535814829697,21.233,0,0.610693631532849,9.172618345623391,18:29:03,2017-11-15 18:29:03
3017,737014.770351042,32.111849911342304,34.8083976227994,1,18.969,1,8,40.4,1.8,0.8,,670617.55065058,3554265.09295236,21.0899191290991,21.430999999999997,0,0.10111109032976599,1.51666635494648,18:29:18,2017-11-15 18:29:18
3018,737014.77052419,32.1118240425431,34.808480688528,1,18.967,1,6,39.5,1.4,1.0,,670625.436961329,3554262.3564687003,20.350860459883197,20.533,0,0.5579939087097111,8.34758887429727,18:29:33,2017-11-15 18:29:33
3019,737014.770698727,32.1117745210345,34.8085527439148,1,18.969,1,8,38.7,1.9,1.0,,670632.328343712,3554256.98020933,19.8549998184785,19.730999999999998,0,0.579604867921626,8.74044140825813,18:29:48,2017-11-15 18:29:48
3020,737014.770871412,32.111695713562796,34.8086245612739,1,18.969,1,8,38.4,1.9,1.0,,670639.251773481,3554248.35668323,20.579688817857498,19.430999999999997,0,0.7412125696682291,11.058891539449998,18:30:03,2017-11-15 18:30:03
3021,737014.771046065,32.1116662439687,34.8086795119963,1,18.969,1,8,41.8,1.9,1.0,,670644.491836773,3554245.17646765,21.781445322719396,22.831,0,0.406202990263086,6.12960312306997,18:30:18,2017-11-15 18:30:18
3022,737014.7712193291,32.1117373232231,34.808608280601604,1,18.97,1,8,42.3,1.9,1.0,,670637.638074656,3554252.94410179,22.777488365886697,23.33,0,0.6919882052618609,10.3590634327701,18:30:33,2017-11-15 18:30:33
3023,737014.7713931709,32.1118446353915,34.808512578884304,1,18.968,1,7,40.8,1.3,0.9,,670628.40785048,3554264.69007671,23.1281883451614,21.831999999999997,0,0.9945876796330642,14.938706948088601,18:30:48,2017-11-15 18:30:48
3024,737014.771565972,32.1119252239177,34.808459045982296,1,18.968,1,9,43.0,1.7,0.9,,670623.206466159,3554273.54003051,23.002309219928797,24.031999999999996,0,0.687560967221673,10.2652852406196,18:31:03,2017-11-15 18:31:03
3025,737014.7719137729,32.1119462303852,34.8084981491154,1,18.969,1,7,41.9,1.4,1.1,,670626.857187435,3554275.93091889,23.227395444379997,22.930999999999997,0,0.145223165667054,4.36395612829498,18:31:33,2017-11-15 18:31:33
3026,737014.7720872691,32.111879648534796,34.808591883382896,1,18.969,1,10,42.3,1.6,0.9,,670635.82595248,3554268.69754063,23.63652774365,23.331,0,0.768657411674341,11.5221746009984,18:31:48,2017-11-15 18:31:48
3027,737014.772781597,32.11181111969,34.808605473807695,1,18.969,1,8,43.3,1.8,0.9,,670637.235889521,3554261.12136811,24.244776751313,24.331,0,0.12845893511201498,7.70625151736979,18:32:48,2017-11-15 18:32:48
3028,737014.77295544,32.111798048615604,34.8085919316609,1,18.969,1,6,44.5,1.7,1.4,,670635.982361787,3554259.65074715,25.309883208751398,25.531,0,0.128653197662148,1.93237102888547,18:33:03,2017-11-15 18:33:03
3029,737014.773302431,32.111805829036996,34.808582083926,1,18.968,1,6,44.5,1.7,1.4,,670635.038639272,3554260.4977542,25.9550697505966,25.531999999999996,0,0.0422976138770945,1.2680824640352901,18:33:33,2017-11-15 18:33:33
3030,737014.773476505,32.111824315859195,34.8085197461452,1,18.969,1,6,45.9,1.6,1.3,,670629.121973322,3554262.44862989,25.8622866533621,26.930999999999997,0,0.41422846682367204,6.229996141028019,18:33:48,2017-11-15 18:33:48
